ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2063	"ENSMUSG00000025236"	"Adpgk"	chr9	+	59217510	59220519	59217510	59217631	59220322	59220519	2063	1,0,0,2	14,24,23,27	7,5,0,0	22,55,27,20	298	149	0.0162860549461	0.29954010498	0.034,0.0,0.0,0.036	0.137,0.043,0.0,0.0	-0.027
2064	"ENSMUSG00000063884"	"Ptcd3"	chr6	-	71860427	71861609	71860427	71860576	71861523	71861609	2064	4,4,6,12	276,502,606,512	8,17,3,4	743,1839,469,555	298	149	1	1.0	0.007,0.004,0.005,0.012	0.005,0.005,0.003,0.004	0.003
2065	"ENSMUSG00000063884"	"Ptcd3"	chr6	-	71860427	71861609	71860427	71860586	71861523	71861609	2065	5,5,10,18	4,2,9,5	17,27,6,4	7,24,6,7	298	149	0.305657704518	1.0	0.385,0.556,0.357,0.643	0.548,0.36,0.333,0.222	0.119
2066	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30731691	30732122	30731691	30731809	30732037	30732122	2066	0,6,11,9	17,40,42,48	15,13,4,3	66,166,47,41	298	149	0.180791908184	1.0	0.0,0.07,0.116,0.086	0.102,0.038,0.041,0.035	0.014
2067	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30732037	30732366	30732037	30732122	30732253	30732366	2067	1,0,0,0	45,68,72,84	2,0,0,3	106,256,63,71	279	149	1	1.0	0.012,0.0,0.0,0.0	0.01,0.0,0.0,0.022	-0.005
2068	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30732820	30733190	30732820	30732987	30733077	30733190	2068	0,0,0,0	63,89,106,150	0,1,0,0	114,326,89,87	238	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.002,0.0,0.0	-0.001
2069	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30732820	30733190	30732820	30732987	30733079	30733190	2069	0,0,0,3	0,0,0,1	2,1,0,0	0,0,2,0	240	149	1	1.0	NA,NA,NA,0.651	1.0,1.0,0.0,NA	-0.016
2070	"ENSMUSG00000038241"	"Cep250"	chr2	+	155811914	155812156	155811914	155812076	155812139	155812156	2070	1,8,14,7	0,2,0,0	11,48,1,17	0,3,0,0	211	149	1	1.0	1.0,0.739,1.0,1.0	1.0,0.919,1.0,1.0	-0.045
2071	"ENSMUSG00000038241"	"Cep250"	chr2	+	155811914	155812815	155811914	155812156	155812632	155812815	2071	0,0,0,0	1,8,16,7	0,1,0,0	13,52,2,18	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.01,0.0,0.0	-0.003
2072	"ENSMUSG00000038241"	"Cep250"	chr2	+	155830231	155831540	155830231	155830352	155831418	155831540	2072	1,1,1,1	5,10,12,5	0,6,2,2	8,29,2,11	298	149	1	1.0	0.091,0.048,0.04,0.091	0.0,0.094,0.333,0.083	-0.06
2073	"ENSMUSG00000022437"	"Samm50"	chr15	+	84084493	84084918	84084493	84084624	84084830	84084918	2073	1,2,1,2	511,788,891,828	5,7,1,5	808,2458,624,646	298	149	1	1.0	0.001,0.001,0.001,0.001	0.003,0.001,0.001,0.004	-0.001
2075	"ENSMUSG00000030603"	"Psmc4"	chr7	-	27741763	27742151	27741763	27741932	27742074	27742151	2075	1,6,15,19	263,300,334,280	5,22,9,9	449,1126,268,305	290	149	0.0519799256104	0.557660888843	0.002,0.01,0.023,0.034	0.006,0.01,0.017,0.015	0.005
2076	"ENSMUSG00000099689"	"Zfp383"	chr7	+	29611593	29612110	29611593	29611720	29612014	29612110	2076	5,3,5,5	7,14,23,23	4,17,7,8	16,60,11,13	298	149	0.258648432861	1.0	0.263,0.097,0.098,0.098	0.111,0.124,0.241,0.235	-0.039
2077	"ENSMUSG00000057177"	"Gsk3a"	chr7	-	24928889	24929465	24928889	24928997	24929275	24929465	2077	1,4,13,4	291,397,362,149	13,34,8,3	392,1188,273,267	298	149	0.256924681597	1.0	0.002,0.005,0.018,0.013	0.016,0.014,0.014,0.006	-0.003
2078	"ENSMUSG00000025583"	"Rptor"	chr11	+	119747092	119748279	119747092	119747210	119748138	119748279	2078	0,0,0,0	19,49,61,37	0,0,1,0	44,162,38,55	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.013,0.0	-0.003
2079	"ENSMUSG00000025583"	"Rptor"	chr11	+	119785081	119785831	119785081	119785209	119785744	119785831	2079	0,0,1,0	37,43,69,31	0,0,0,1	48,216,36,66	298	149	1	1.0	0.0,0.0,0.007,0.0	0.0,0.0,0.0,0.008	-0.0
2080	"ENSMUSG00000020806"	"Rhbdf2"	chr11	-	116496068	116497058	116496068	116496264	116496933	116497058	2080	2,0,0,0	3,19,10,0	0,0,0,0	2,12,11,10	298	149	1	1.0	0.25,0.0,0.0,NA	0.0,0.0,0.0,0.0	0.083
2082	"ENSMUSG00000024170"	"Telo2"	chr17	-	25325745	25326104	25325745	25325882	25325962	25326104	2082	0,1,1,0	18,6,7,4	0,2,1,0	13,36,9,12	228	149	1	1.0	0.0,0.098,0.085,0.0	0.0,0.035,0.068,0.0	0.02
2084	"ENSMUSG00000023153"	"Tmem52"	chr4	+	155553759	155553960	155553759	155553803	155553918	155553960	2084	1,1,3,2	0,0,1,0	2,3,3,0	0,1,0,0	263	149	1	1.0	1.0,1.0,0.63,1.0	1.0,0.63,1.0,NA	0.031
2086	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101564768	101564974	101564768	101564837	101564936	101564974	2086	27,22,30,21	0,0,1,0	42,92,26,19	0,0,0,0	247	149	1	1.0	1.0,1.0,0.948,1.0	1.0,1.0,1.0,1.0	-0.013
2087	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65110451	65115883	65110451	65110549	65115775	65115883	2087	7,6,17,15	2,2,3,0	11,34,10,19	1,6,1,0	298	149	0.301499854142	1.0	0.636,0.6,0.739,1.0	0.846,0.739,0.833,1.0	-0.111
2094	"ENSMUSG00000003062"	"Stard3nl"	chr13	-	19554419	19554703	19554419	19554537	19554649	19554703	2094	1,3,3,0	41,86,60,97	0,4,3,0	68,224,34,56	260	149	1	1.0	0.014,0.02,0.028,0.0	0.0,0.01,0.048,0.0	0.001
2100	"ENSMUSG00000035900"	"Gramd4"	chr15	+	86017015	86017960	86017015	86017109	86017875	86017960	2100	0,0,1,0	50,75,89,52	0,3,0,0	59,263,51,64	298	149	1	1.0	0.0,0.0,0.006,0.0	0.0,0.006,0.0,0.0	0.0
2102	"ENSMUSG00000087060"	"Eldr"	chr11	-	16885149	16886564	16885149	16885841	16886454	16886564	2102	0,0,2,0	0,9,3,3	0,0,0,0	0,5,1,1	298	149	1	1.0	NA,0.0,0.25,0.0	NA,0.0,0.0,0.0	0.083
2103	"ENSMUSG00000087060"	"Eldr"	chr11	-	16885149	16886564	16885149	16885926	16886454	16886564	2103	0,0,2,0	0,5,0,6	0,0,0,0	1,4,3,1	298	149	1	1.0	NA,0.0,1.0,0.0	0.0,0.0,0.0,0.0	0.333
2107	"ENSMUSG00000004642"	"Slbp"	chr5	-	33802843	33803413	33802843	33802981	33803353	33803413	2107	4,1,1,2	33,58,71,50	3,3,0,2	58,116,40,65	298	149	0.594400401932	1.0	0.057,0.009,0.007,0.02	0.025,0.013,0.0,0.015	0.01
2109	"ENSMUSG00000040048"	"Ndufb10"	chr17	-	24941033	24941494	24941033	24941194	24941354	24941494	2109	0,7,0,0	3770,4860,5597,5061	1,2,1,1	5586,17166,4007,4394	298	149	1	1.0	0.0,0.001,0.0,0.0	0.0,0.0,0.0,0.0	0.0
2110	"ENSMUSG00000074284"	"Gm10658"	chr9	-	56964552	56965085	56964552	56964725	56964949	56965085	2110	0,0,3,0	2,0,1,1	0,4,0,0	0,2,0,1	298	149	1	1.0	0.0,NA,0.6,0.0	NA,0.5,NA,0.0	-0.05
2112	"ENSMUSG00000025272"	"Tro"	chrX	-	149433972	149434454	149433972	149434035	149434411	149434454	2112	0,0,3,1	0,0,1,0	2,2,0,0	1,3,0,1	298	149	1	1.0	NA,NA,0.6,1.0	0.5,0.25,NA,0.0	0.55
2113	"ENSMUSG00000002948"	"Map2k7"	chr8	+	4295694	4297897	4295694	4295825	4297656	4297897	2113	2,5,9,0	1,4,1,0	10,23,12,16	2,13,1,2	298	149	1	1.0	0.5,0.385,0.818,NA	0.714,0.469,0.857,0.8	-0.142
2114	"ENSMUSG00000121500"	NA	chr11	+	3078928	3079520	3078928	3079118	3079381	3079520	2114	0,0,2,0	0,0,1,3	3,1,3,0	1,3,0,1	298	149	1	1.0	NA,NA,0.5,0.0	0.6,0.143,1.0,0.0	-0.186
2115	"ENSMUSG00000121500"	NA	chr11	+	3078928	3079520	3078928	3079165	3079381	3079520	2115	0,0,2,0	0,0,1,0	3,1,3,0	0,0,0,0	298	149	1	1.0	NA,NA,0.5,NA	1.0,1.0,1.0,NA	-0.5
2118	"ENSMUSG00000042055"	"Wdr11"	chr7	+	129230717	129231707	129230717	129230780	129231641	129231707	2118	0,0,2,2	3,31,26,33	4,6,0,0	36,114,20,30	298	149	0.316206327035	1.0	0.0,0.0,0.037,0.029	0.053,0.026,0.0,0.0	-0.003
2119	"ENSMUSG00000042055"	"Wdr11"	chr7	+	129232343	129232993	129232343	129232521	129232897	129232993	2119	0,0,2,0	29,38,40,42	3,6,0,0	45,97,21,28	298	149	0.949554206862	1.0	0.0,0.0,0.024,0.0	0.032,0.03,0.0,0.0	-0.009
2120	"ENSMUSG00000042055"	"Wdr11"	chr7	+	129234433	129235453	129234433	129234579	129235373	129235453	2120	3,2,1,6	25,47,64,23	1,5,3,0	47,133,31,33	298	149	0.126896644276	0.86700604729	0.057,0.021,0.008,0.115	0.011,0.018,0.046,0.0	0.032
2121	"ENSMUSG00000028898"	"Trnau1ap"	chr4	-	132052518	132053356	132052518	132052571	132053256	132053356	2121	0,1,9,1	53,64,77,70	2,8,3,1	73,223,61,66	298	149	0.834122969168	1.0	0.0,0.008,0.055,0.007	0.014,0.018,0.024,0.008	0.002
2122	"ENSMUSG00000030409"	"Dmpk"	chr7	+	18821925	18822189	18821925	18822025	18822112	18822189	2122	756,1266,1209,459	72,111,97,35	1145,4398,707,981	103,411,61,74	235	149	0.787365013296	1.0	0.869,0.879,0.888,0.893	0.876,0.872,0.88,0.894	0.002
2123	"ENSMUSG00000030409"	"Dmpk"	chr7	+	18821925	18822189	18821925	18822034	18822112	18822189	2123	610,1045,992,384	38,60,56,16	952,3640,564,854	36,199,42,36	226	149	0.557273889969	1.0	0.914,0.92,0.921,0.941	0.946,0.923,0.899,0.94	-0.003
2124	"ENSMUSG00000030409"	"Dmpk"	chr7	+	18825863	18826179	18825863	18825961	18826132	18826179	2124	66,175,128,28	408,884,334,29	88,450,88,104	184,1475,309,471	298	149	0.905808640055	1.0	0.075,0.09,0.161,0.326	0.193,0.132,0.125,0.099	0.026
2126	"ENSMUSG00000034059"	"Ypel4"	chr2	+	84567407	84567872	84567407	84567451	84567763	84567872	2126	0,1,2,1	0,0,0,0	1,2,0,0	0,3,0,4	298	149	1	1.0	NA,1.0,1.0,1.0	1.0,0.25,NA,0.0	0.583
2128	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24923784	24924291	24923784	24923860	24924120	24924291	2128	0,0,0,0	41,45,52,41	0,1,0,1	60,146,49,37	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.003,0.0,0.013	-0.004
2130	"ENSMUSG00000031765"	"Mt1"	chr8	+	94906450	94906955	94906450	94906516	94906729	94906955	2130	11,22,19,4	943,1392,1103,170	17,40,10,13	570,2779,910,816	298	149	1	1.0	0.006,0.008,0.009,0.012	0.015,0.007,0.005,0.008	0.0
2131	"ENSMUSG00000030802"	"Bckdk"	chr7	+	127504393	127504652	127504393	127504462	127504541	127504652	2131	2,0,1,1	218,309,325,245	3,8,3,2	430,1091,238,280	227	149	1	1.0	0.006,0.0,0.002,0.003	0.005,0.005,0.008,0.005	-0.003
2132	"ENSMUSG00000021149"	"Gtpbp4"	chr13	-	9034801	9035355	9034801	9034923	9035244	9035355	2132	0,0,1,0	0,0,0,1	0,7,0,0	1,1,0,0	298	149	1	1.0	NA,NA,1.0,0.0	0.0,0.778,NA,NA	0.111
2136	"ENSMUSG00000025907"	"Rb1cc1"	chr1	+	6310175	6310602	6310175	6310414	6310528	6310602	2136	11,28,38,63	0,0,0,0	44,133,25,39	0,1,0,0	262	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.987,1.0,1.0	0.003
2138	"ENSMUSG00000046111"	"Cep295"	chr9	-	15228754	15229063	15228754	15228889	15228969	15229063	2138	0,0,3,0	9,13,9,9	5,4,0,1	13,34,8,5	228	149	0.0100557035612	0.232166083821	0.0,0.0,0.179,0.0	0.201,0.071,0.0,0.116	-0.052
2139	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117643802	117643970	2139	0,0,0,0	9,35,46,31	2,4,0,0	31,138,33,34	298	149	1	1.0	0.0,0.0,0.0,0.0	0.031,0.014,0.0,0.0	-0.011
2140	"ENSMUSG00000034708"	"Grn"	chr11	+	102325528	102325982	102325528	102325652	102325884	102325982	2140	2,1,6,3	217,342,514,235	1,18,4,0	310,986,201,261	298	149	1	1.0	0.005,0.001,0.006,0.006	0.002,0.009,0.01,0.0	-0.001
2141	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85802652	85802913	85802652	85802761	85802845	85802913	2141	0,5,2,5	115,139,184,72	0,10,6,6	189,569,150,159	232	149	0.812316091622	1.0	0.0,0.023,0.007,0.043	0.0,0.011,0.025,0.024	0.003
2142	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806209	85806854	85806209	85806336	85806417	85806854	2142	2,0,5,4	86,109,133,77	3,3,6,5	143,418,62,156	229	149	0.903668109116	1.0	0.015,0.0,0.024,0.033	0.013,0.005,0.059,0.02	-0.006
2143	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806417	85806854	85806417	85806466	85806682	85806854	2143	2,7,8,3	0,0,1,0	7,16,2,10	0,0,2,1	298	149	0.862224386882	1.0	1.0,1.0,0.8,1.0	1.0,1.0,0.333,0.833	0.158
2144	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806209	85806854	85806209	85806320	85806689	85806854	2144	21,14,21,12	0,0,0,0	22,34,13,11	1,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.917,0.944,1.0,1.0	0.035
2145	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806417	85806854	85806417	85806466	85806689	85806854	2145	2,7,8,3	0,0,0,0	7,16,2,10	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.889,1.0,1.0	0.028
2146	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806209	85806854	85806209	85806336	85806748	85806854	2146	1,5,8,5	0,0,1,0	7,3,10,9	1,0,0,2	298	149	1	1.0	1.0,1.0,0.8,1.0	0.778,1.0,1.0,0.692	0.083
2147	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806417	85806854	85806417	85806466	85806748	85806854	2147	3,12,10,4	76,115,111,63	12,18,6,14	124,375,76,172	298	149	0.761521286571	1.0	0.019,0.05,0.043,0.031	0.046,0.023,0.038,0.039	-0.001
2148	"ENSMUSG00000052373"	"Mpp3"	chr11	-	101914527	101915980	101914527	101914608	101915902	101915980	2148	0,1,0,0	4,0,3,0	2,0,0,0	0,0,0,5	298	149	1	1.0	0.0,1.0,0.0,NA	1.0,NA,NA,0.0	-0.167
2150	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45368952	45369442	45368952	45369060	45369343	45369442	2150	0,0,3,1	2052,3045,3634,2049	0,5,0,0	3116,10285,2529,2347	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.0
2151	"ENSMUSG00000022564"	"Grina"	chr15	+	76132648	76133100	76132648	76132849	76132971	76133100	2151	3,0,1,0	201,252,295,244	2,3,2,0	335,877,172,216	270	149	1	1.0	0.008,0.0,0.002,0.0	0.003,0.002,0.006,0.0	-0.0
2152	"ENSMUSG00000056938"	"Acbd4"	chr11	+	102994351	102994998	102994351	102994470	102994918	102994998	2152	2,1,1,4	6,7,10,11	0,6,3,5	14,29,10,17	298	149	0.726742740309	1.0	0.143,0.067,0.048,0.154	0.0,0.094,0.13,0.128	0.015
2153	"ENSMUSG00000056938"	"Acbd4"	chr11	+	103002367	103003023	103002367	103002483	103002668	103003023	2153	8,3,9,1	0,0,2,1	5,19,2,6	0,0,0,1	298	149	1	1.0	1.0,1.0,0.692,0.333	1.0,1.0,1.0,0.75	-0.181
2154	"ENSMUSG00000030232"	"Aebp2"	chr6	+	140596481	140598552	140596481	140596508	140597041	140598552	2154	13,44,52,34	28,44,65,56	28,103,23,15	93,187,26,39	298	149	0.0458375282417	0.522873938757	0.188,0.333,0.286,0.233	0.131,0.216,0.307,0.161	0.056
2155	"ENSMUSG00000030232"	"Aebp2"	chr6	+	140596481	140601207	140596481	140596508	140599483	140601207	2155	13,44,52,34	0,0,6,7	28,103,23,15	3,12,0,3	298	149	0.610840365925	1.0	1.0,1.0,0.813,0.708	0.824,0.811,1.0,0.714	0.043
2157	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996483	88996868	88996483	88996658	88996791	88996868	2157	3,0,5,2	28,40,77,32	3,24,9,0	50,167,30,47	281	149	0.00949876069873	0.226557217988	0.054,0.0,0.033,0.032	0.031,0.071,0.137,0.0	-0.03
2158	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996975	88997282	88996975	88997074	88997227	88997282	2158	4,3,1,3	0,2,6,0	3,7,1,0	1,9,0,1	298	149	0.177010496841	1.0	1.0,0.429,0.077,1.0	0.6,0.28,1.0,0.0	0.157
2159	"ENSMUSG00000021832"	"Psmc6"	chr14	+	45568286	45568483	45568286	45568366	45568443	45568483	2159	2,3,12,8	321,649,743,751	5,23,12,6	835,2142,589,631	225	149	1	1.0	0.004,0.003,0.011,0.007	0.004,0.007,0.013,0.006	-0.001
2160	"ENSMUSG00000039660"	"Spout1"	chr2	-	30065198	30065824	30065198	30065301	30065725	30065824	2160	0,2,0,0	16,19,17,4	0,3,0,0	18,63,16,13	298	149	1	1.0	0.0,0.05,0.0,0.0	0.0,0.023,0.0,0.0	0.007
2161	"ENSMUSG00000039660"	"Spout1"	chr2	-	30067334	30067977	30067334	30067494	30067604	30067977	2161	0,1,0,0	18,13,12,5	1,2,0,0	11,50,11,17	258	149	1	1.0	0.0,0.043,0.0,0.0	0.05,0.023,0.0,0.0	-0.008
2162	"ENSMUSG00000039660"	"Spout1"	chr2	-	30067604	30067977	30067604	30067733	30067931	30067977	2162	1,0,0,1	3,18,24,17	0,8,1,1	21,54,17,7	298	149	0.0301762143037	0.420717654495	0.143,0.0,0.0,0.029	0.0,0.069,0.029,0.067	0.002
2163	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075033	57075902	57075033	57075150	57075347	57075902	2163	1,0,0,0	45,36,29,11	1,7,4,1	27,91,25,23	298	149	0.013459495082	0.27745787719	0.011,0.0,0.0,0.0	0.018,0.037,0.074,0.021	-0.035
2164	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075347	57075902	57075347	57075413	57075805	57075902	2164	9,10,14,3	7,1,5,2	8,22,6,15	7,8,5,4	298	149	0.666260485733	1.0	0.391,0.833,0.583,0.429	0.364,0.579,0.375,0.652	0.066
2165	"ENSMUSG00000018659"	"Pnpo"	chr11	-	96830841	96831781	96830841	96830895	96831681	96831781	2165	0,1,0,3	36,52,53,32	3,8,3,0	55,120,27,52	298	149	0.0751860225712	0.680209596052	0.0,0.01,0.0,0.045	0.027,0.032,0.053,0.0	-0.014
2166	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89008377	89008791	89008377	89008456	89008734	89008791	2166	9,10,16,10	7,17,21,26	15,30,13,5	31,67,23,24	298	149	0.191337613663	1.0	0.391,0.227,0.276,0.161	0.195,0.183,0.22,0.094	0.091
2167	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89008377	89008791	89008377	89008631	89008734	89008791	2167	4,1,8,6	0,0,0,1	7,17,7,1	3,2,0,0	251	149	0.126653191646	0.86700604729	1.0,1.0,1.0,0.781	0.581,0.835,1.0,1.0	0.091
2168	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89010580	89011198	89010580	89010640	89011071	89011198	2168	2,3,8,6	6,0,2,0	12,19,10,3	0,1,3,0	298	149	0.0313200525045	0.429628434806	0.143,1.0,0.667,1.0	1.0,0.905,0.625,1.0	-0.18
2169	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89011796	89012221	89011796	89011894	89012124	89012221	2169	0,1,0,1	12,10,19,5	1,7,3,1	14,73,13,12	298	149	0.0102948015009	0.233943284501	0.0,0.048,0.0,0.091	0.034,0.046,0.103,0.04	-0.021
2170	"ENSMUSG00000028959"	"Fastk"	chr5	-	24646525	24646821	24646525	24646661	24646729	24646821	2170	22,6,23,14	496,589,598,451	22,49,12,7	799,2177,543,569	216	149	0.0983435407759	0.775722750903	0.03,0.007,0.026,0.021	0.019,0.015,0.015,0.008	0.007
2171	"ENSMUSG00000028959"	"Fastk"	chr5	-	24646921	24647393	24646921	24647081	24647179	24647393	2171	2,0,1,3	649,931,1085,536	3,5,0,1	1209,2903,757,796	246	149	1	1.0	0.002,0.0,0.001,0.003	0.002,0.001,0.0,0.001	0.001
2172	"ENSMUSG00000028959"	"Fastk"	chr5	-	24648892	24649393	24648892	24649124	24649372	24649393	2172	5,7,6,4	10,18,16,1	9,20,5,4	10,49,10,16	298	149	0.773879291124	1.0	0.2,0.163,0.158,0.667	0.31,0.169,0.2,0.111	0.1
2173	"ENSMUSG00000028959"	"Fastk"	chr5	-	24648892	24649393	24648892	24649303	24649372	24649393	2173	4,7,6,3	0,0,0,1	7,19,5,4	0,0,0,0	217	149	1	1.0	1.0,1.0,1.0,0.673	1.0,1.0,1.0,1.0	-0.082
2174	"ENSMUSG00000115924"	"Gm19277"	chr15	-	85033237	85036200	85033237	85035085	85036093	85036200	2174	2,8,1,4	6,0,5,3	6,21,2,2	0,3,0,0	298	149	1.46460919043e-05	0.00621249023566	0.143,1.0,0.091,0.4	1.0,0.778,1.0,1.0	-0.536
2176	"ENSMUSG00000040370"	"Etfrf1"	chr6	+	145160247	145160997	145160247	145160510	145160909	145160997	2176	1,7,7,12	5,4,7,8	7,28,11,12	15,35,12,12	298	149	0.600275064765	1.0	0.091,0.467,0.333,0.429	0.189,0.286,0.314,0.333	0.05
2177	"ENSMUSG00000053332"	"Gas5"	chr1	+	160862733	160863374	160862733	160862764	160863321	160863374	2177	2,11,3,5	38,113,100,114	6,13,5,2	101,349,73,82	298	149	0.491543075757	1.0	0.026,0.046,0.015,0.021	0.029,0.018,0.033,0.012	0.004
2178	"ENSMUSG00000053332"	"Gas5"	chr1	+	160862733	160863374	160862733	160862885	160863321	160863374	2178	2,11,3,5	0,3,7,3	6,13,5,2	0,2,0,0	298	149	7.3193793414e-06	0.00422474575586	1.0,0.647,0.176,0.455	1.0,0.765,1.0,1.0	-0.372
2179	"ENSMUSG00000053332"	"Gas5"	chr1	+	160862735	160863584	160862735	160862764	160863552	160863584	2179	6,6,4,10	1,0,6,1	5,14,3,9	3,2,1,1	298	149	0.879005191532	1.0	0.75,1.0,0.25,0.833	0.455,0.778,0.6,0.818	0.045
2180	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863321	160863584	160863321	160863374	160863552	160863584	2180	6,6,6,11	177,379,365,361	7,16,3,8	361,1170,232,288	298	149	0.911089331534	1.0	0.017,0.008,0.008,0.015	0.01,0.007,0.006,0.014	0.003
2181	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863321	160863584	160863321	160863382	160863552	160863584	2181	6,6,6,11	0,0,0,1	7,16,3,9	0,4,2,0	298	149	0.02568194762	0.380092824776	1.0,1.0,1.0,0.846	1.0,0.667,0.429,1.0	0.188
2182	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863552	160863814	160863552	160863584	160863664	160863814	2182	4,19,6,16	0,0,0,1	9,28,5,7	1,0,0,0	228	149	1	1.0	1.0,1.0,1.0,0.913	0.855,1.0,1.0,1.0	0.015
2183	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863321	160863814	160863321	160863374	160863777	160863814	2183	0,7,11,10	1,0,1,2	3,21,3,7	2,3,1,0	298	149	0.408242168936	1.0	0.0,1.0,0.846,0.714	0.429,0.778,0.6,1.0	-0.062
2184	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863321	160863814	160863321	160863584	160863777	160863814	2184	4,23,13,19	223,461,467,413	10,38,8,12	433,1423,295,312	298	149	0.158352772791	0.969476302443	0.009,0.024,0.014,0.022	0.011,0.013,0.013,0.019	0.003
2186	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863321	160864149	160863321	160863374	160864118	160864149	2186	9,25,45,48	0,0,4,0	27,107,25,24	0,0,0,0	298	149	0.757544866821	1.0	1.0,1.0,0.849,1.0	1.0,1.0,1.0,1.0	-0.038
2187	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863321	160864149	160863321	160863814	160864118	160864149	2187	23,41,61,74	270,496,516,439	40,143,41,30	473,1501,326,349	298	149	0.180178879808	1.0	0.041,0.04,0.056,0.078	0.041,0.045,0.059,0.041	0.007
2188	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863552	160864149	160863552	160863584	160864118	160864149	2188	13,41,48,59	1,5,9,8	34,128,30,30	4,12,6,4	298	149	0.652806309436	1.0	0.867,0.804,0.727,0.787	0.81,0.842,0.714,0.789	0.007
2189	"ENSMUSG00000053332"	"Gas5"	chr1	+	160862735	160864422	160862735	160862764	160864389	160864422	2189	0,7,4,8	0,0,1,0	2,14,5,6	0,0,0,0	298	149	1	1.0	NA,1.0,0.667,1.0	1.0,1.0,1.0,1.0	-0.111
2190	"ENSMUSG00000053332"	"Gas5"	chr1	+	160862735	160864422	160862735	160864149	160864389	160864422	2190	4,8,12,13	282,520,555,471	13,18,11,15	488,1524,349,361	298	149	0.556209862737	1.0	0.007,0.008,0.011,0.014	0.013,0.006,0.016,0.02	-0.004
2191	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863552	160864422	160863552	160863584	160864389	160864422	2191	4,23,9,20	2,1,3,1	11,37,10,12	3,3,1,1	298	149	0.833812292356	1.0	0.5,0.92,0.6,0.909	0.647,0.86,0.833,0.857	-0.067
2192	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863777	160864422	160863777	160863814	160864389	160864422	2192	14,23,22,35	0,0,2,2	17,56,21,12	0,1,0,0	298	149	0.82235714071	1.0	1.0,1.0,0.846,0.897	1.0,0.966,1.0,1.0	-0.056
2194	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863777	160864734	160863777	160864422	160864693	160864734	2194	9,16,34,28	63,121,131,123	15,54,21,22	107,331,86,75	298	149	1	1.0	0.067,0.062,0.115,0.102	0.066,0.075,0.109,0.128	-0.008
2195	"ENSMUSG00000053332"	"Gas5"	chr1	+	160862733	160864885	160862733	160864422	160864857	160864885	2195	22,52,85,56	148,268,289,213	33,122,48,42	258,814,190,207	298	149	0.0222686306638	0.351187257354	0.069,0.088,0.128,0.116	0.06,0.07,0.112,0.092	0.017
2198	"ENSMUSG00000053332"	"Gas5"	chr1	+	160863777	160864885	160863777	160864734	160864857	160864885	2198	21,52,92,45	81,116,118,144	31,114,41,29	132,308,84,103	271	149	0.152860604386	0.959034139691	0.125,0.198,0.3,0.147	0.114,0.169,0.212,0.134	0.035
