ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3980	"ENSMUSG00000019787"	"Trdn"	chr10	+	33051764	33051824	33059949	33060012	33034241	33034274	33062636	33062696	3980	1424,1132,1303,1139	1255,1086,1161,1045	909,674,981,1613	816,594,882,1763	208	211	0.660115258236	1.0	0.535,0.514,0.532,0.525	0.531,0.535,0.53,0.481	0.007
3981	"ENSMUSG00000019787"	"Trdn"	chr10	+	33109850	33109922	33181032	33181086	33076158	33076218	33197300	33197330	3981	85,55,62,61	223,225,228,201	45,36,36,97	140,111,165,269	220	202	0.830217959237	1.0	0.259,0.183,0.2,0.218	0.228,0.229,0.167,0.249	-0.003
3982	"ENSMUSG00000019787"	"Trdn"	chr10	+	33181032	33181086	33197300	33197330	33109850	33109922	33208431	33208461	3982	1,0,2,1	70,68,54,35	1,0,0,2	34,36,39,92	202	178	1	1.0	0.012,0.0,0.032,0.025	0.025,0.0,0.0,0.019	0.006
3983	"ENSMUSG00000019787"	"Trdn"	chr10	+	33181032	33181086	33197300	33197330	33134082	33134136	33208431	33208461	3983	67,59,63,49	70,69,54,34	34,31,42,87	34,36,38,93	202	178	0.57537028266	1.0	0.458,0.43,0.507,0.559	0.468,0.431,0.493,0.452	0.028
3984	"ENSMUSG00000019787"	"Trdn"	chr10	+	33208431	33208461	33210977	33211010	33197300	33197330	33211135	33211162	3984	109,74,92,69	128,110,94,85	42,36,58,85	95,34,93,185	178	181	0.0552274349337	0.623169465296	0.464,0.406,0.499,0.452	0.31,0.518,0.388,0.318	0.072
3985	"ENSMUSG00000019787"	"Trdn"	chr10	+	33209227	33209245	33210977	33211010	33208431	33208461	33211135	33211162	3985	89,63,86,79	156,136,113,107	47,48,56,104	109,55,108,203	166	181	0.467918181624	1.0	0.384,0.336,0.454,0.446	0.32,0.488,0.361,0.358	0.023
3986	"ENSMUSG00000019787"	"Trdn"	chr10	+	33309696	33309726	33313713	33313743	33275090	33275141	33314787	33314814	3986	19,25,17,24	158,112,118,68	19,17,26,27	84,66,87,146	178	178	0.311790973862	1.0	0.107,0.182,0.126,0.261	0.184,0.205,0.23,0.156	-0.025
3987	"ENSMUSG00000019787"	"Trdn"	chr10	+	33309696	33309726	33314787	33314814	33275090	33275141	33315170	33315218	3987	19,20,17,22	94,87,72,73	19,17,25,26	66,81,75,127	178	175	0.800870644648	1.0	0.166,0.184,0.188,0.229	0.221,0.171,0.247,0.168	-0.01
3988	"ENSMUSG00000019787"	"Trdn"	chr10	+	33326974	33326998	33340553	33340592	33322983	33323028	33342418	33342457	3988	67,59,64,39	48,41,36,34	54,34,30,62	57,18,26,51	172	187	0.365372593834	1.0	0.603,0.61,0.659,0.555	0.507,0.673,0.556,0.569	0.03
3989	"ENSMUSG00000019787"	"Trdn"	chr10	+	33340553	33340592	33342418	33342457	33326974	33326998	33344151	33344190	3989	68,53,53,33	38,29,51,36	45,31,40,58	21,22,34,62	187	187	0.919290694466	1.0	0.642,0.646,0.51,0.478	0.682,0.585,0.541,0.483	-0.004
3990	"ENSMUSG00000022150"	"Dab2"	chr15	+	6454115	6454178	6458776	6459430	6453677	6453731	6460434	6460588	3990	79,83,59,53	92,77,53,67	60,30,61,53	43,40,52,65	211	298	0.696009692975	1.0	0.548,0.604,0.611,0.528	0.663,0.514,0.624,0.535	-0.011
3991	"ENSMUSG00000026469"	"Xpr1"	chr1	-	155183367	155183562	155184696	155184868	155168854	155169021	155188504	155188684	3991	71,89,75,72	97,86,92,79	67,36,68,113	84,47,93,144	298	298	0.373997988782	1.0	0.423,0.509,0.449,0.477	0.444,0.434,0.422,0.44	0.03
3993	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98253799	98253873	98263156	98263250	98246154	98246284	98268854	98268928	3993	2,1,3,0	168,152,156,161	3,1,0,3	123,83,137,232	242	222	1	1.0	0.011,0.006,0.017,0.0	0.022,0.011,0.0,0.012	-0.003
3994	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98253799	98253873	98263156	98263265	98246154	98246284	98268854	98268928	3994	230,151,178,178	168,152,156,161	142,80,137,197	123,83,137,232	257	222	0.127189504343	0.78197991559	0.542,0.462,0.496,0.488	0.499,0.454,0.463,0.423	0.037
3995	"ENSMUSG00000037410"	"Tbc1d2b"	chr9	-	90123062	90123231	90131843	90131997	90110990	90111154	90152404	90152822	3995	30,12,12,9	32,45,33,35	5,4,21,15	22,28,36,37	298	298	0.540704198555	1.0	0.484,0.211,0.267,0.205	0.185,0.125,0.368,0.288	0.05
3996	"ENSMUSG00000037410"	"Tbc1d2b"	chr9	-	90131843	90131997	90152404	90152551	90123062	90123231	90152721	90152857	3996	1,0,3,0	37,17,36,24	0,0,1,0	24,17,23,41	295	298	0.597435515699	1.0	0.027,0.0,0.078,0.0	0.0,0.0,0.042,0.0	0.016
3999	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32223077	32223216	32224693	32224832	32217972	32218059	32225787	32225855	3999	39,21,35,38	1,2,8,2	9,18,20,53	3,2,0,6	287	287	0.95701970052	1.0	0.975,0.913,0.814,0.95	0.75,0.9,1.0,0.898	0.026
4000	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32223164	32223216	32224693	32224832	32217972	32218059	32225787	32225855	4000	39,21,35,38	1,2,1,0	9,18,20,53	1,0,0,0	287	200	1	1.0	0.965,0.88,0.961,1.0	0.862,1.0,1.0,1.0	-0.014
4001	"ENSMUSG00000059439"	"Bcas3"	chr11	+	85692610	85692778	85704825	85704891	85474722	85474820	85716027	85716884	4001	122,99,89,75	2,0,1,1	75,58,90,91	0,0,1,5	298	214	0.478522295361	1.0	0.978,1.0,0.985,0.982	1.0,1.0,0.985,0.929	0.008
4002	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43714808	43714934	43721392	43721447	43671341	43671487	43733388	43733547	4002	153,125,164,109	123,130,137,128	89,87,106,207	95,63,132,276	274	203	0.301453786495	1.0	0.48,0.416,0.47,0.387	0.41,0.506,0.373,0.357	0.027
4003	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43739335	43739557	43741394	43741598	43737829	43737975	43748406	43748577	4003	656,505,673,534	433,326,453,339	404,301,518,905	269,171,299,685	298	298	0.903814004943	1.0	0.602,0.608,0.598,0.612	0.6,0.638,0.634,0.569	-0.005
4004	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134334050	134334200	134334336	134334409	134333518	134333791	134334783	134334890	4004	75,39,47,37	136,146,92,129	44,23,43,43	95,53,95,136	298	221	0.839145956973	1.0	0.29,0.165,0.275,0.175	0.256,0.243,0.251,0.19	-0.009
4005	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100949773	100949857	100950918	100950976	100947417	100947479	100951835	100951895	4005	393,314,383,341	308,235,253,234	219,143,297,396	219,149,181,333	232	206	0.148029953559	0.827205412538	0.531,0.543,0.573,0.564	0.47,0.46,0.593,0.514	0.043
4006	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100950918	100950976	100951835	100951895	100947417	100947479	100952197	100952337	4006	0,0,0,0	151,104,126,139	1,0,0,0	93,58,106,154	206	208	1	1.0	0.0,0.0,0.0,0.0	0.011,0.0,0.0,0.0	-0.003
4007	"ENSMUSG00000020231"	"Dip2a"	chr10	-	76153700	76153928	76155300	76155420	76149009	76149138	76163535	76163607	4007	5,0,6,3	37,13,7,4	3,0,5,3	6,7,11,8	268	298	0.787953047133	1.0	0.131,0.0,0.488,0.455	0.357,0.0,0.336,0.294	0.022
4008	"ENSMUSG00000031988"	"Vps26b"	chr9	-	26924020	26924196	26926452	26926617	26921659	26921802	26930613	26930770	4008	176,135,152,147	140,102,118,96	111,102,138,208	97,72,102,158	298	298	0.80317396178	1.0	0.557,0.57,0.563,0.605	0.534,0.586,0.575,0.568	0.008
4009	"ENSMUSG00000032422"	"Snx14"	chr9	-	88289378	88289535	88292610	88292695	88287292	88287368	88295533	88295621	4009	54,77,54,50	71,70,63,68	39,32,52,75	59,28,65,138	233	298	0.334047883832	1.0	0.493,0.585,0.523,0.485	0.458,0.594,0.506,0.41	0.029
4010	"ENSMUSG00000032030"	"Cul5"	chr9	-	53534081	53534243	53534934	53535110	53533157	53533276	53535457	53535581	4010	127,114,117,87	231,161,186,171	85,78,101,166	155,85,138,213	298	298	0.101077345037	0.748060698698	0.355,0.415,0.386,0.337	0.354,0.479,0.423,0.438	-0.05
4011	"ENSMUSG00000032030"	"Cul5"	chr9	-	53553817	53553898	53555786	53555928	53546271	53546365	53557966	53558112	4011	139,130,132,130	64,65,52,37	100,58,101,193	48,15,52,72	290	229	0.978934392145	1.0	0.632,0.612,0.667,0.735	0.622,0.753,0.605,0.679	-0.003
4012	"ENSMUSG00000026950"	"Neb"	chr2	-	52040548	52040641	52041375	52041468	52039601	52039709	52049488	52049581	4012	0,0,0,0	4,3,1,9	0,1,0,0	5,3,7,5	241	241	1	1.0	0.0,0.0,0.0,0.0	0.0,0.25,0.0,0.0	-0.063
4013	"ENSMUSG00000026950"	"Neb"	chr2	-	52041375	52041468	52046366	52046459	52039601	52039709	52047302	52047395	4013	1,0,0,0	0,2,0,0	0,0,1,0	0,1,0,1	241	241	1	1.0	1.0,0.0,NA,NA	NA,0.0,1.0,0.0	0.167
4014	"ENSMUSG00000026950"	"Neb"	chr2	-	52043067	52043160	52046366	52046459	52041375	52041468	52047302	52047395	4014	0,0,0,0	6,7,8,20	0,0,1,0	3,1,8,13	241	241	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.111,0.0	-0.028
4015	"ENSMUSG00000026950"	"Neb"	chr2	-	52043067	52043160	52047302	52047395	52041375	52041468	52047843	52047924	4015	6,7,2,8	2,5,5,10	1,6,2,4	2,1,6,11	241	241	0.466665254672	1.0	0.75,0.583,0.286,0.444	0.333,0.857,0.25,0.267	0.089
4016	"ENSMUSG00000026950"	"Neb"	chr2	-	52043694	52043787	52047302	52047395	52043067	52043160	52047843	52047936	4016	10,9,5,19	5,3,1,5	3,5,6,6	0,4,0,2	241	241	0.27862313166	1.0	0.667,0.75,0.833,0.792	1.0,0.556,1.0,0.75	-0.066
4017	"ENSMUSG00000026950"	"Neb"	chr2	-	52051382	52051487	52052079	52052184	52050667	52050760	52052916	52053021	4017	6,19,6,11	1,14,5,6	7,0,6,22	3,3,5,3	253	253	0.953573865139	1.0	0.857,0.576,0.545,0.647	0.7,0.0,0.545,0.88	0.125
4018	"ENSMUSG00000026950"	"Neb"	chr2	-	52075282	52075387	52076023	52076128	52073743	52073848	52077422	52077527	4018	3,5,4,7	3,18,8,8	0,1,3,5	11,1,5,4	253	253	0.492658391476	1.0	0.5,0.217,0.333,0.467	0.0,0.5,0.375,0.556	0.022
4019	"ENSMUSG00000058587"	"Tmod3"	chr9	-	75412121	75412266	75414662	75414806	75404988	75407432	75416595	75416703	4019	186,143,158,155	297,226,234,208	122,100,117,200	185,122,210,269	292	293	0.79958369585	1.0	0.386,0.388,0.404,0.428	0.398,0.451,0.359,0.427	-0.007
4020	"ENSMUSG00000058587"	"Tmod3"	chr9	-	75418407	75418538	75422448	75422538	75416595	75416703	75423754	75423877	4020	221,163,136,129	151,117,120,113	150,71,126,208	100,62,104,187	238	279	0.706892300628	1.0	0.632,0.62,0.571,0.572	0.637,0.573,0.587,0.566	0.008
4021	"ENSMUSG00000026404"	"Ddx59"	chr1	+	136347147	136347315	136352532	136352622	136344319	136345134	136360049	136360301	4021	52,45,59,54	15,12,26,26	46,34,35,68	12,17,15,23	298	238	0.975053046451	1.0	0.735,0.75,0.644,0.624	0.754,0.615,0.651,0.702	0.008
4022	"ENSMUSG00000027198"	"Ext2"	chr2	-	93533538	93533621	93534827	93534956	93525975	93526616	93537578	93537722	4022	104,116,97,90	99,89,66,137	77,43,83,122	73,48,87,135	277	231	0.490693074883	1.0	0.467,0.521,0.551,0.354	0.468,0.428,0.443,0.43	0.031
4023	"ENSMUSG00000055923"	"Aasdh"	chr5	-	77039449	77039642	77042136	77042209	77036439	77036681	77044223	77044537	4023	3,0,1,0	83,64,76,73	0,1,0,5	59,34,73,104	221	298	0.603834520578	1.0	0.046,0.0,0.017,0.0	0.0,0.038,0.0,0.061	-0.009
4024	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30427629	30427714	30428081	30428141	30427411	30427533	30428626	30428696	4024	192,113,129,114	626,635,567,514	93,69,94,139	536,309,483,816	208	233	0.0319275349629	0.508915537765	0.256,0.166,0.203,0.199	0.163,0.2,0.179,0.16	0.03
4025	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30428081	30428141	30428626	30428696	30427629	30427714	30428768	30428932	4025	276,181,173,132	1,0,0,0	86,91,146,130	0,1,0,0	218	208	1	1.0	0.996,1.0,1.0,1.0	1.0,0.989,1.0,1.0	0.002
4026	"ENSMUSG00000015522"	"Arnt"	chr3	+	95355682	95355794	95359895	95359940	95341698	95341872	95367687	95367732	4026	52,33,23,29	36,34,38,33	16,15,24,27	33,17,40,34	260	193	0.11263929958	0.767191047217	0.517,0.419,0.31,0.395	0.265,0.396,0.308,0.371	0.075
4027	"ENSMUSG00000021180"	"Rps6ka5"	chr12	-	100562073	100562177	100582255	100582363	100547554	100547705	100620529	100620748	4027	0,1,2,0	27,11,25,19	1,0,0,2	16,11,24,24	256	252	1	1.0	0.0,0.082,0.073,0.0	0.058,0.0,0.0,0.076	0.005
4028	"ENSMUSG00000021395"	"Spin1"	chr13	+	51281960	51282009	51293392	51293646	51277123	51277324	51298337	51298571	4028	64,37,38,55	145,105,127,136	28,24,40,66	96,68,97,177	197	298	0.742995332233	1.0	0.4,0.348,0.312,0.38	0.306,0.348,0.384,0.361	0.01
4029	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114961102	114961230	114961746	114961770	114957337	114957482	114962693	114962817	4029	222,220,230,201	0,0,0,0	163,122,178,304	0,0,1,1	276	172	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.991,0.995	0.003
4030	"ENSMUSG00000025027"	"Xpnpep1"	chr19	-	52988819	52988891	52990904	52990982	52987582	52987643	52991109	52991168	4030	137,128,90,127	120,94,107,99	93,70,92,147	86,54,100,133	226	220	0.677042111426	1.0	0.526,0.57,0.45,0.555	0.513,0.558,0.472,0.518	0.01
4031	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157677868	157677954	157678636	157678682	157667914	157668019	157680864	157680931	4031	106,73,78,83	77,56,36,40	56,44,66,104	46,29,43,63	234	194	0.518732363814	1.0	0.533,0.519,0.642,0.632	0.502,0.557,0.56,0.578	0.032
4032	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157700233	157700395	157705293	157705373	157697317	157697449	157706710	157706809	4032	160,127,138,151	88,66,53,59	119,76,126,244	40,43,68,112	298	228	0.923602816737	1.0	0.582,0.596,0.666,0.662	0.695,0.575,0.586,0.625	0.006
4033	"ENSMUSG00000031848"	"Lsm4"	chr8	+	71129204	71129246	71130427	71130526	71125897	71126107	71130603	71130784	4033	4,6,5,8	403,347,359,314	1,1,1,1	224,160,276,362	190	247	0.0380159552258	0.546990858635	0.013,0.022,0.018,0.032	0.006,0.008,0.005,0.004	0.015
4034	"ENSMUSG00000027001"	"Dusp19"	chr2	+	80451537	80451584	80454551	80454704	80447443	80447628	80461135	80462074	4034	3,1,2,1	77,44,61,41	0,0,0,1	51,36,40,64	195	298	0.111890697012	0.767191047217	0.056,0.034,0.048,0.036	0.0,0.0,0.0,0.023	0.038
4035	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	77985685	77985838	78003776	78003936	77983954	77984046	78037359	78037510	4035	300,304,273,293	174,180,211,136	200,106,253,313	102,90,148,169	298	298	0.984990631719	1.0	0.633,0.628,0.564,0.683	0.662,0.541,0.631,0.649	0.006
4036	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78003776	78003936	78037359	78037510	77983954	77984046	78071268	78071428	4036	227,261,246,216	77,75,64,84	184,127,209,282	60,24,68,69	298	298	0.249803221996	0.983520121474	0.747,0.777,0.794,0.72	0.754,0.841,0.755,0.803	-0.029
4037	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78003776	78003936	78037359	78037510	77985685	77985838	78071268	78071428	4037	227,261,245,216	164,135,110,104	181,127,212,282	93,66,81,79	298	298	0.0391127536731	0.546990858635	0.581,0.659,0.69,0.675	0.661,0.658,0.724,0.781	-0.055
4038	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78085175	78085263	78091714	78091789	78078242	78078301	78109353	78109419	4038	94,81,54,74	161,138,107,102	30,20,29,47	101,62,111,163	223	236	2.21551473167e-07	0.000194395592599	0.382,0.383,0.348,0.434	0.239,0.255,0.217,0.234	0.15
4039	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78085175	78085263	78091714	78091789	78078242	78078301	78111379	78111425	4039	58,62,57,63	159,133,102,102	62,43,63,105	105,70,112,165	223	236	0.132433865315	0.790484743212	0.279,0.33,0.372,0.395	0.385,0.394,0.373,0.402	-0.045
4040	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78085175	78085263	78109353	78109419	78078242	78078301	78111379	78111425	4040	89,63,66,71	159,133,102,102	36,19,32,46	105,70,112,165	214	236	1.1799205375e-06	0.000724707194133	0.382,0.343,0.416,0.434	0.274,0.23,0.24,0.235	0.149
4041	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78091714	78091789	78109353	78109419	78078242	78078301	78111379	78111425	4041	89,63,66,71	58,62,57,63	36,19,32,46	62,43,63,105	214	223	6.04064231968e-09	9.27540628187e-06	0.615,0.514,0.547,0.54	0.377,0.315,0.346,0.313	0.216
4042	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78091714	78091789	78109353	78109419	78085175	78085263	78111379	78111425	4042	94,69,71,77	210,222,202,181	37,19,34,51	164,122,196,306	214	223	7.75804198661e-09	9.52997877635e-06	0.318,0.245,0.268,0.307	0.19,0.14,0.153,0.148	0.127
4043	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78111379	78111425	78140126	78140256	78091714	78091789	78146700	78146805	4043	221,191,214,179	21,31,22,18	196,131,172,289	27,23,40,48	278	194	0.00618133853767	0.254803901331	0.88,0.811,0.872,0.874	0.835,0.799,0.75,0.808	0.061
4044	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78159368	78159440	78177321	78177383	78152958	78153060	78177456	78177552	4044	133,95,105,101	62,64,83,46	54,54,86,83	53,36,73,79	210	220	0.0126617061229	0.363402799097	0.692,0.609,0.57,0.697	0.516,0.611,0.552,0.524	0.091
4045	"ENSMUSG00000037148"	"Arhgap10"	chr8	-	78159368	78159440	78177456	78177552	78152958	78153060	78244258	78244412	4045	70,65,67,39	62,63,81,46	29,19,50,52	54,36,72,78	244	220	0.00501511182827	0.229871767532	0.504,0.482,0.427,0.433	0.326,0.322,0.385,0.375	0.11
4046	"ENSMUSG00000013495"	"Tmem175"	chr5	+	108790561	108790645	108790904	108791069	108789982	108790018	108792033	108792112	4046	30,32,30,32	62,42,56,51	25,12,20,60	51,28,42,51	232	298	0.846482605051	1.0	0.383,0.495,0.408,0.446	0.386,0.355,0.38,0.602	0.002
4048	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13129085	13129623	13142716	13142797	13122745	13122939	13167538	13167706	4048	92,83,73,77	275,214,260,237	74,41,73,118	182,149,175,383	229	298	0.679748796026	1.0	0.303,0.335,0.268,0.297	0.346,0.264,0.352,0.286	-0.011
4049	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13131053	13131065	13133320	13133560	13129085	13129623	13137509	13137668	4049	14,9,12,2	61,48,60,68	10,11,10,15	42,45,67,124	298	160	0.777079016759	1.0	0.11,0.091,0.097,0.016	0.113,0.116,0.074,0.061	-0.012
4050	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13131053	13131065	13133320	13133560	13129085	13129623	13142716	13142797	4050	0,0,1,0	5,7,1,4	0,0,0,0	7,0,4,6	298	160	1	1.0	0.0,0.0,0.349,0.0	0.0,NA,0.0,0.0	0.087
4051	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13131053	13131065	13137509	13137668	13129085	13129623	13142716	13142797	4051	241,173,159,219	5,7,1,4	177,101,185,312	7,0,4,6	298	160	0.945264846827	1.0	0.963,0.93,0.988,0.967	0.931,1.0,0.961,0.965	-0.002
4052	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13131053	13131065	13137509	13137668	13129085	13129623	13167538	13167706	4052	38,30,20,40	5,7,1,0	27,15,26,41	2,0,4,4	298	160	0.710618323298	1.0	0.803,0.697,0.915,1.0	0.879,1.0,0.777,0.846	-0.022
4053	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13131053	13131065	13142716	13142797	13129085	13129623	13167538	13167706	4053	101,85,77,83	5,7,1,0	84,45,78,128	2,0,4,4	229	160	0.662767281592	1.0	0.934,0.895,0.982,1.0	0.967,1.0,0.932,0.957	-0.011
4054	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13133320	13133560	13137509	13137668	13129085	13129623	13142716	13142797	4054	241,173,159,219	0,0,1,0	177,101,185,312	0,0,0,0	298	298	1	1.0	1.0,1.0,0.994,1.0	1.0,1.0,1.0,1.0	-0.002
4055	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13133320	13133560	13137509	13137668	13131053	13131065	13142716	13142797	4055	267,187,203,252	14,19,15,11	196,136,224,400	10,4,11,16	298	298	0.0485395742623	0.589471283307	0.95,0.908,0.931,0.958	0.951,0.971,0.953,0.962	-0.022
4056	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13137509	13137668	13142716	13142797	13129085	13129623	13167538	13167706	4056	101,85,77,83	38,30,20,40	84,45,78,128	27,15,26,41	229	298	0.461796650756	1.0	0.776,0.787,0.834,0.73	0.802,0.796,0.796,0.802	-0.017
4057	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13137509	13137668	13142716	13142797	13131053	13131065	13167538	13167706	4057	94,82,71,80	64,44,64,73	79,41,73,119	46,50,65,129	229	298	0.252876748739	0.985965762613	0.657,0.708,0.591,0.588	0.691,0.516,0.594,0.546	0.049
4058	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13137509	13137668	13142716	13142797	13133320	13133560	13167538	13167706	4058	92,81,72,76	20,11,17,7	74,41,73,118	16,16,12,23	229	298	0.222231822628	0.953337575859	0.857,0.906,0.846,0.934	0.858,0.769,0.888,0.87	0.039
4059	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13142716	13142797	13167538	13167706	13122745	13122939	13199807	13200033	4059	41,30,14,20	0,2,0,1	26,12,23,30	0,0,0,0	298	229	1	1.0	1.0,0.92,1.0,0.939	1.0,1.0,1.0,1.0	-0.035
4060	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13142716	13142797	13167538	13167706	13129085	13129623	13199807	13200033	4060	41,30,15,22	6,4,4,7	28,13,25,34	9,4,4,7	298	229	0.543175397516	1.0	0.84,0.852,0.742,0.707	0.705,0.714,0.828,0.789	0.026
4061	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13142716	13142797	13167538	13167706	13137509	13137668	13199807	13200033	4061	46,32,19,24	118,93,89,132	32,17,25,38	110,56,96,180	298	229	0.628309001542	1.0	0.231,0.209,0.141,0.123	0.183,0.189,0.167,0.14	0.006
4062	"ENSMUSG00000023809"	"Rps6ka2"	chr17	+	7495311	7495428	7503444	7503526	7437513	7437842	7514100	7514181	4062	30,23,14,14	97,82,95,79	10,5,13,21	67,40,76,155	265	230	0.0256170890793	0.475347918807	0.212,0.196,0.113,0.133	0.115,0.098,0.129,0.105	0.052
4063	"ENSMUSG00000018565"	"Elp5"	chr11	-	69859921	69860022	69860318	69860414	69859047	69859366	69861386	69861568	4063	198,168,175,150	233,235,219,181	142,85,140,208	153,112,148,279	244	249	0.63641273986	1.0	0.464,0.422,0.449,0.458	0.486,0.436,0.491,0.432	-0.013
4064	"ENSMUSG00000018565"	"Elp5"	chr11	-	69860318	69860414	69861386	69861568	69859921	69860022	69865865	69866086	4064	269,206,208,209	174,159,214,179	145,102,165,285	144,89,174,246	298	244	0.194203735685	0.919599611418	0.559,0.515,0.443,0.489	0.452,0.484,0.437,0.487	0.037
4065	"ENSMUSG00000018565"	"Elp5"	chr11	-	69860318	69860414	69861386	69861568	69859921	69860022	69870655	69870736	4065	16,11,10,22	173,158,212,178	6,8,11,20	143,89,166,243	298	244	0.434747941309	1.0	0.07,0.054,0.037,0.092	0.033,0.069,0.051,0.063	0.009
4066	"ENSMUSG00000018565"	"Elp5"	chr11	-	69861386	69861568	69865865	69866086	69860318	69860414	69870655	69870736	4066	201,162,189,131	348,290,298,267	132,81,146,218	240,151,246,370	298	298	0.942027813638	1.0	0.366,0.358,0.388,0.329	0.355,0.349,0.372,0.371	-0.002
4067	"ENSMUSG00000030172"	"Erc1"	chr6	-	119571745	119571934	119595806	119595873	119549590	119552723	119597271	119597370	4067	45,29,32,21	135,127,122,104	19,16,27,57	110,55,76,163	215	298	0.545986919992	1.0	0.316,0.24,0.267,0.219	0.193,0.287,0.33,0.326	-0.024
4068	"ENSMUSG00000030172"	"Erc1"	chr6	-	119750694	119750862	119754948	119755032	119738104	119738272	119756437	119756593	4068	73,38,61,47	115,73,128,82	33,20,27,79	76,54,76,178	232	298	0.0428998799297	0.558243776543	0.449,0.401,0.38,0.424	0.358,0.322,0.313,0.363	0.075
4069	"ENSMUSG00000030172"	"Erc1"	chr6	-	119754939	119755032	119756437	119756593	119750694	119750862	119760349	119760424	4069	77,49,52,69	0,0,0,1	59,25,54,114	1,2,0,3	298	241	0.501960143854	1.0	1.0,1.0,1.0,0.982	0.979,0.91,1.0,0.968	0.031
4070	"ENSMUSG00000030172"	"Erc1"	chr6	-	119754948	119755032	119756437	119756593	119750694	119750862	119760349	119760424	4070	77,49,52,69	61,45,40,43	59,25,54,114	52,32,63,78	298	232	0.255139393111	0.986385223918	0.496,0.459,0.503,0.555	0.469,0.378,0.4,0.532	0.059
4071	"ENSMUSG00000058586"	"Serhl"	chr15	+	82986072	82986186	82986499	82986541	82984494	82985994	82986825	82986845	4071	314,244,295,245	117,111,119,122	207,135,218,377	85,41,86,154	262	190	0.341483992032	1.0	0.661,0.615,0.643,0.593	0.638,0.705,0.648,0.64	-0.03
4072	"ENSMUSG00000058586"	"Serhl"	chr15	+	82986499	82986541	82986825	82986845	82986072	82986186	82987134	82987209	4072	43,35,38,31	64,76,64,77	39,17,43,67	39,28,41,88	190	168	0.00803991643522	0.297775057048	0.373,0.289,0.344,0.263	0.469,0.349,0.481,0.402	-0.108
4073	"ENSMUSG00000058586"	"Serhl"	chr15	+	82986499	82986541	82986825	82986885	82986072	82986186	82987134	82987209	4073	43,35,38,31	1,0,1,0	39,17,43,67	0,0,3,0	190	208	1	1.0	0.979,1.0,0.977,1.0	1.0,1.0,0.94,1.0	0.004
4074	"ENSMUSG00000058586"	"Serhl"	chr15	+	82986825	82986845	82987134	82987209	82986499	82986541	82988509	82988622	4074	5,8,3,10	186,131,162,149	13,3,2,6	107,79,131,226	168	223	0.88664961739	1.0	0.034,0.075,0.024,0.082	0.139,0.048,0.02,0.034	-0.006
4075	"ENSMUSG00000021712"	"Trim23"	chr13	+	104321233	104321355	104326170	104326386	104315605	104317744	104328524	104328659	4075	111,76,100,92	114,95,93,81	58,46,94,104	43,66,81,143	270	298	0.724196052446	1.0	0.518,0.469,0.543,0.556	0.598,0.435,0.562,0.445	0.012
