ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2485	"ENSMUSG00000038530"	"Rgs4"	chr1	-	169571919	169572305	169571919	169572086	169572243	169572305	2485	0,0,0,0	59,57,85,130	3,0,2,0	61,189,55,43	298	149	1	1.0	0.0,0.0,0.0,0.0	0.024,0.0,0.018,0.0	-0.01
2486	"ENSMUSG00000036291"	"Ap5m1"	chr14	+	49311005	49311651	49311005	49311199	49311426	49311651	2486	0,2,0,0	0,0,0,1	0,1,0,0	1,9,0,7	298	149	1	1.0	NA,1.0,NA,0.0	0.0,0.053,NA,0.0	0.482
2487	"ENSMUSG00000027318"	"Adam33"	chr2	-	130894961	130895508	130894961	130895070	130895142	130895508	2487	1,0,0,2	0,0,1,3	5,6,1,0	1,7,2,0	220	149	1	1.0	1.0,NA,0.0,0.311	0.772,0.367,0.253,NA	-0.027
2489	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895142	130895508	130895142	130895220	130895309	130895508	2489	0,0,1,2	0,0,0,0	4,5,2,0	0,1,0,3	237	149	1	1.0	NA,NA,1.0,1.0	1.0,0.759,1.0,0.0	0.31
2490	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895142	130895508	130895142	130895238	130895309	130895508	2490	0,0,1,0	0,0,0,0	4,4,2,0	0,3,0,0	219	149	1	1.0	NA,NA,1.0,NA	1.0,0.476,1.0,NA	0.175
2491	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895604	130896281	130895604	130895713	130895837	130896281	2491	0,0,1,1	0,0,0,0	3,4,1,0	0,0,0,1	272	149	1	1.0	NA,NA,1.0,1.0	1.0,1.0,1.0,0.0	0.25
2494	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895837	130896281	130895837	130896033	130896191	130896281	2494	0,0,1,0	0,1,0,0	3,8,0,0	0,0,2,0	298	149	1	1.0	NA,0.0,1.0,NA	1.0,1.0,0.0,NA	-0.167
2495	"ENSMUSG00000027318"	"Adam33"	chr2	-	130898384	130898712	130898384	130898461	130898633	130898712	2495	0,0,1,3	0,0,0,0	0,5,0,0	4,9,1,2	298	149	1	1.0	NA,NA,1.0,1.0	0.0,0.217,0.0,0.0	0.946
2497	"ENSMUSG00000026177"	"Slc11a1"	chr1	+	74418941	74419426	74418941	74419048	74419355	74419426	2497	0,0,0,0	6,1,16,3	0,1,0,0	9,12,5,7	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.04,0.0,0.0	-0.01
2498	"ENSMUSG00000026177"	"Slc11a1"	chr1	+	74422783	74423332	74422783	74422903	74423182	74423332	2498	2,0,1,5	6,4,17,9	0,4,2,0	5,20,5,5	298	149	0.467491778311	1.0	0.143,0.0,0.029,0.217	0.0,0.091,0.167,0.0	0.033
2499	"ENSMUSG00000056724"	"Nbeal2"	chr9	-	110457461	110457817	110457461	110457571	110457686	110457817	2499	1,1,1,10	9,6,10,15	2,6,3,3	6,22,6,10	263	149	0.64569606611	1.0	0.059,0.086,0.054,0.274	0.159,0.134,0.221,0.145	-0.047
2500	"ENSMUSG00000014601"	"Strip1"	chr3	-	107523076	107523924	107523076	107523143	107523823	107523924	2500	2,2,5,9	71,40,81,124	4,16,2,1	73,202,26,58	298	149	0.77987019719	1.0	0.014,0.024,0.03,0.035	0.027,0.038,0.037,0.009	-0.002
2502	"ENSMUSG00000033819"	"Ppp1r16a"	chr15	+	76577036	76577338	76577036	76577140	76577213	76577338	2502	4,0,0,6	43,25,43,67	2,3,0,4	31,148,32,25	221	149	0.479733570846	1.0	0.059,0.0,0.0,0.057	0.042,0.013,0.0,0.097	-0.009
2503	"ENSMUSG00000033819"	"Ppp1r16a"	chr15	+	76577213	76577924	76577213	76577338	76577794	76577924	2503	0,4,1,0	2,0,0,1	3,2,0,0	0,3,0,0	298	149	1	1.0	0.0,1.0,1.0,0.0	1.0,0.25,NA,NA	-0.125
2505	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106155765	106156170	106155765	106155863	106156008	106156170	2505	3,4,0,0	45,20,65,71	0,5,0,0	47,158,26,49	293	149	0.851978401642	1.0	0.033,0.092,0.0,0.0	0.0,0.016,0.0,0.0	0.027
2506	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106157716	106158006	106157716	106157839	106157963	106158006	2506	1,0,0,2	34,34,53,76	0,7,1,1	54,160,30,47	272	149	0.660663408617	1.0	0.016,0.0,0.0,0.014	0.0,0.023,0.018,0.012	-0.006
2508	"ENSMUSG00000001016"	"Ilf2"	chr3	+	90394157	90394404	90394157	90394219	90394289	90394404	2508	7,2,1,11	83,64,92,164	3,5,3,1	115,323,60,70	218	149	0.011699076913	0.274600733302	0.055,0.021,0.007,0.044	0.018,0.01,0.033,0.01	0.014
2512	"ENSMUSG00000062526"	"Mppe1"	chr18	-	67361083	67362075	67361083	67361192	67362000	67362075	2512	6,2,4,6	25,6,18,38	4,27,3,1	11,56,13,4	298	149	0.029788019713	0.43699024919	0.107,0.143,0.1,0.073	0.154,0.194,0.103,0.111	-0.035
2513	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137527265	137527771	137527265	137527467	137527704	137527771	2513	3,3,9,4	599,508,663,1086	8,9,9,2	609,2010,399,545	298	149	1	1.0	0.002,0.003,0.007,0.002	0.007,0.002,0.011,0.002	-0.002
2514	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137528107	137528552	137528107	137528171	137528445	137528552	2514	7,8,9,7	270,188,314,471	5,24,8,9	238,883,167,204	298	149	0.335364972857	1.0	0.013,0.021,0.014,0.007	0.01,0.013,0.023,0.022	-0.003
2516	"ENSMUSG00000021488"	"Nsd1"	chr13	+	55361016	55361963	55361016	55361130	55361873	55361963	2516	11,1,17,18	53,27,35,72	12,22,9,7	35,103,33,46	298	149	0.95110677722	1.0	0.094,0.018,0.195,0.111	0.146,0.096,0.12,0.071	-0.004
2517	"ENSMUSG00000033032"	"Afap1l1"	chr18	-	61876348	61876831	61876348	61876501	61876737	61876831	2517	3,2,5,7	270,176,262,376	1,8,4,1	269,804,217,229	298	149	1	1.0	0.006,0.006,0.009,0.009	0.002,0.005,0.009,0.002	0.003
2519	"ENSMUSG00000047798"	"Cd300lf"	chr11	-	115015073	115017278	115015073	115015182	115016936	115017278	2519	0,0,0,0	0,0,0,4	0,1,0,0	0,0,0,0	298	149	1	1.0	NA,NA,NA,0.0	NA,1.0,NA,NA	-1.0
2521	"ENSMUSG00000031508"	"Ankrd10"	chr8	-	11661582	11665910	11661582	11662947	11665814	11665910	2521	13,18,19,18	51,56,74,138	18,53,12,12	63,199,34,45	298	149	0.166376157681	0.981316362182	0.113,0.138,0.114,0.061	0.125,0.118,0.15,0.118	-0.021
2522	"ENSMUSG00000052593"	"Adam17"	chr12	-	21379054	21380164	21379054	21379133	21380033	21380164	2522	4,2,4,1	87,51,95,138	3,5,2,2	92,197,53,74	298	149	0.921796069717	1.0	0.022,0.019,0.021,0.004	0.016,0.013,0.019,0.013	0.001
2525	"ENSMUSG00000023259"	"Slc26a6"	chr9	+	108733530	108734304	108733530	108733641	108734139	108734304	2525	0,0,0,0	0,0,1,2	0,2,1,1	0,0,0,0	298	149	1	1.0	NA,NA,0.0,0.0	NA,1.0,1.0,1.0	-1.0
2526	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34114169	34118256	34114169	34114254	34118025	34118256	2526	5,5,14,6	0,0,0,0	3,17,2,2	1,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.6,1.0,1.0,1.0	0.1
2528	"ENSMUSG00000018507"	"Trpv2"	chr11	+	62480476	62481831	62480476	62480650	62481732	62481831	2528	0,1,0,2	0,1,0,0	0,1,0,1	0,0,0,0	298	149	1	1.0	NA,0.333,NA,1.0	NA,1.0,NA,1.0	-0.334
2530	"ENSMUSG00000025650"	"Col7a1"	chr9	+	108796838	108797118	108796838	108796874	108797073	108797118	2530	0,0,0,0	0,1,1,0	0,2,0,0	0,1,0,2	298	149	1	1.0	NA,0.0,0.0,NA	NA,0.5,NA,0.0	-0.25
2534	"ENSMUSG00000027968"	"Larp7"	chr3	-	127339695	127340218	127339695	127340052	127340124	127340218	2534	3,0,0,0	100,70,103,198	0,3,0,0	101,474,62,74	220	149	1	1.0	0.02,0.0,0.0,0.0	0.0,0.004,0.0,0.0	0.004
2535	"ENSMUSG00000027968"	"Larp7"	chr3	-	127340569	127340839	127340569	127340653	127340738	127340839	2535	3,2,5,8	137,106,159,271	7,20,4,6	138,438,135,100	233	149	0.0398753775512	0.487384971633	0.014,0.012,0.02,0.019	0.031,0.028,0.019,0.037	-0.012
2537	"ENSMUSG00000020372"	"Rack1"	chr11	+	48692489	48693247	48692489	48692661	48693099	48693247	2537	1,0,0,0	2231,1770,2581,3106	0,0,0,0	2153,7785,2012,2190	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.0
2539	"ENSMUSG00000030406"	"Gipr"	chr7	-	18893670	18893955	18893670	18893759	18893885	18893955	2539	1,0,0,0	2,2,0,0	0,0,0,0	0,2,4,0	274	149	1	1.0	0.214,0.0,NA,NA	NA,0.0,0.0,NA	0.107
2541	"ENSMUSG00000029674"	"Limk1"	chr5	-	134690242	134690712	134690242	134690407	134690646	134690712	2541	0,0,0,0	0,1,1,1	0,1,0,2	0,0,0,1	298	149	1	1.0	NA,0.0,0.0,0.0	NA,1.0,NA,0.5	-0.75
2545	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17457608	17458153	17457608	17457709	17457989	17458153	2545	2,2,0,0	44,36,43,83	1,3,0,1	45,102,16,35	298	149	1	1.0	0.022,0.027,0.0,0.0	0.011,0.014,0.0,0.014	0.003
2550	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	2550	0,0,0,0	9,8,15,26	0,2,0,0	13,41,2,5	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.024,0.0,0.0	-0.006
2551	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	2551	0,0,2,2	28,10,13,39	0,4,1,1	18,65,17,9	298	149	1	1.0	0.0,0.0,0.071,0.025	0.0,0.03,0.029,0.053	-0.004
2552	"ENSMUSG00000000901"	"Mmp11"	chr10	-	75759055	75759949	75759055	75759324	75759792	75759949	2552	0,0,0,0	5,3,2,3	0,0,0,1	3,13,3,7	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.067	-0.017
2553	"ENSMUSG00000000738"	"Spg7"	chr8	+	123806152	123807549	123806152	123806278	123807375	123807549	2553	0,0,0,1	0,0,0,0	0,1,0,3	0,2,1,0	298	149	1	1.0	NA,NA,NA,1.0	NA,0.2,0.0,1.0	0.6
2554	"ENSMUSG00000028633"	"Ctps"	chr4	-	120399727	120399962	120399727	120399824	120399906	120399962	2554	3,2,7,7	186,132,185,346	10,14,3,3	156,484,127,129	230	149	0.141081396754	0.895958480684	0.01,0.01,0.024,0.013	0.04,0.018,0.015,0.015	-0.008
2555	"ENSMUSG00000027087"	"Itgav"	chr2	+	83633583	83637260	83633583	83633680	83636976	83637260	2555	15,8,9,6	2,0,0,0	7,17,3,6	0,0,0,0	298	149	1	1.0	0.789,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.053
2561	"ENSMUSG00000038180"	"Spag4"	chr2	+	155909008	155909483	155909008	155909052	155909374	155909483	2561	0,0,0,0	0,0,1,0	0,1,0,0	0,0,0,0	298	149	1	1.0	NA,NA,0.0,NA	NA,1.0,NA,NA	-1.0
2562	"ENSMUSG00000106864"	"Gtf3c2"	chr5	-	31316777	31317205	31316777	31316865	31317043	31317205	2562	2,1,3,13	118,69,95,229	0,13,2,1	86,252,64,82	298	149	0.738729029415	1.0	0.008,0.007,0.016,0.028	0.0,0.025,0.015,0.006	0.003
2563	"ENSMUSG00000106864"	"Gtf3c2"	chr5	-	31325332	31325822	31325332	31325444	31325594	31325822	2563	3,0,2,7	71,35,75,136	3,14,0,0	65,202,45,56	298	149	0.562806892292	1.0	0.021,0.0,0.013,0.025	0.023,0.033,0.0,0.0	0.001
2564	"ENSMUSG00000059409"	"Ppp2r5d"	chr17	-	46993916	46995303	46993916	46995052	46995186	46995303	2564	1,0,3,8	95,90,103,182	0,6,0,0	135,318,68,96	282	149	0.891285475152	1.0	0.006,0.0,0.015,0.023	0.0,0.01,0.0,0.0	0.008
2565	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103081655	103084735	103081655	103081817	103082934	103084735	2565	1,0,1,2	221,139,238,422	0,3,0,1	217,641,182,155	298	149	1	1.0	0.002,0.0,0.002,0.002	0.0,0.002,0.0,0.003	0.0
2566	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103081655	103084735	103081655	103081817	103084654	103084735	2566	1,2,5,15	0,0,1,0	2,12,2,3	0,1,0,0	298	149	1	1.0	1.0,1.0,0.714,1.0	1.0,0.857,1.0,1.0	-0.036
2567	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103082934	103084735	103082934	103082985	103084654	103084735	2567	11,2,15,41	263,178,269,504	3,40,6,9	269,765,188,208	298	149	0.0896713280163	0.681411738559	0.02,0.006,0.027,0.039	0.006,0.025,0.016,0.021	0.006
2569	"ENSMUSG00000011114"	"Tbrg1"	chr9	-	37563910	37564465	37563910	37564057	37564328	37564465	2569	0,0,1,1	131,79,137,295	0,1,0,0	143,415,97,128	298	149	1	1.0	0.0,0.0,0.004,0.002	0.0,0.001,0.0,0.0	0.001
2571	"ENSMUSG00000026127"	"Imp4"	chr1	+	34482849	34483172	34482849	34483004	34483077	34483172	2571	1,2,1,1	66,37,62,106	9,11,6,2	38,218,39,84	221	149	8.7244374104e-05	0.0231407123133	0.01,0.035,0.011,0.006	0.138,0.033,0.094,0.016	-0.055
2572	"ENSMUSG00000000085"	"Scmh1"	chr4	+	120386330	120387381	120386330	120386445	120386950	120387381	2572	26,19,30,31	2,2,8,11	30,74,12,34	2,4,1,1	298	149	0.000677024693004	0.060193649978	0.867,0.826,0.652,0.585	0.882,0.902,0.857,0.944	-0.164
2573	"ENSMUSG00000025262"	"Fam120c"	chrX	+	150250295	150250852	150250295	150250434	150250794	150250852	2573	2,1,1,2	28,19,25,51	2,12,0,2	14,68,9,22	298	149	0.00707098095478	0.193890262816	0.034,0.026,0.02,0.019	0.067,0.081,0.0,0.043	-0.023
2577	"ENSMUSG00000053519"	"Kcnip1"	chr11	-	33594498	33595627	33594498	33594568	33595502	33595627	2577	0,0,1,0	6,6,9,11	0,0,0,0	3,22,4,7	298	149	1	1.0	0.0,0.0,0.053,0.0	0.0,0.0,0.0,0.0	0.013
2578	"ENSMUSG00000028024"	"Enpep"	chr3	-	129074333	129074624	129074333	129074438	129074550	129074624	2578	1,2,0,3	24,12,20,44	0,2,0,0	28,79,21,24	260	149	0.467237863367	1.0	0.023,0.087,0.0,0.038	0.0,0.014,0.0,0.0	0.033
2580	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102086574	102086943	102086574	102086694	102086777	102086943	2580	3,0,1,2	26,41,45,32	1,6,0,2	23,158,26,50	231	149	0.877176536617	1.0	0.069,0.0,0.014,0.039	0.027,0.024,0.0,0.025	0.011
2581	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102086574	102086943	102086574	102086720	102086777	102086943	2581	3,0,1,2	1,0,0,0	1,6,0,2	1,3,0,1	205	149	1	1.0	0.686,NA,1.0,1.0	0.421,0.592,NA,0.592	0.36
2582	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102086574	102087148	102086574	102086943	102087063	102087148	2582	5,6,4,4	118,113,172,270	4,22,3,3	124,499,109,140	268	149	0.33549908565	1.0	0.023,0.029,0.013,0.008	0.018,0.024,0.015,0.012	0.001
2583	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102087364	102088262	102087364	102087498	102088164	102088262	2583	4,1,4,15	0,0,0,0	3,17,2,6	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.5,1.0	0.125
2584	"ENSMUSG00000002109"	"Ddb2"	chr2	-	91064452	91065296	91064452	91064644	91065159	91065296	2584	0,0,3,0	4,2,3,8	0,0,0,0	0,21,9,7	298	149	1	1.0	0.0,0.0,0.333,0.0	NA,0.0,0.0,0.0	0.083
2585	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68733296	68735953	68733296	68733382	68735778	68735953	2585	2,0,5,0	29,20,23,41	2,6,0,3	27,89,17,22	298	149	0.455179473622	1.0	0.033,0.0,0.098,0.0	0.036,0.033,0.0,0.064	-0.001
2586	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68733296	68735953	68733296	68733382	68735839	68735953	2586	13,2,11,7	0,0,0,0	5,18,3,13	1,3,0,0	298	149	0.576669722683	1.0	1.0,1.0,1.0,1.0	0.714,0.75,1.0,1.0	0.134
2587	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59621501	59622526	59621501	59621631	59622345	59622526	2587	9,2,4,8	170,127,202,372	0,5,8,0	262,584,171,184	298	149	0.926978349115	1.0	0.026,0.008,0.01,0.011	0.0,0.004,0.023,0.0	0.007
2588	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25778770	25780917	25778770	25778870	25780860	25780917	2588	3,1,1,5	0,0,1,2	1,8,0,0	0,0,0,0	298	149	1	1.0	1.0,1.0,0.333,0.556	1.0,1.0,NA,NA	-0.278
2589	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25799216	25799689	25799216	25799318	25799605	25799689	2589	0,0,2,4	0,0,0,2	1,5,0,0	1,3,1,0	298	149	1	1.0	NA,NA,1.0,0.5	0.333,0.455,0.0,NA	0.487
2595	"ENSMUSG00000040260"	"Daam2"	chr17	-	49780313	49783583	49780313	49780420	49783475	49783583	2595	4,1,0,3	6,5,15,16	0,0,0,0	5,21,4,13	298	149	0.0171697296672	0.331420966076	0.25,0.091,0.0,0.086	0.0,0.0,0.0,0.0	0.107
2596	"ENSMUSG00000029718"	"Pcolce"	chr5	-	137603984	137605369	137603984	137604062	137605088	137605369	2596	5,1,7,6	256,140,254,320	10,20,1,2	205,664,121,210	298	149	0.478282559841	1.0	0.01,0.004,0.014,0.009	0.024,0.015,0.004,0.005	-0.003
2597	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	26048579	26048827	26048579	26048676	26048758	26048827	2597	1,6,6,13	104,46,104,179	3,15,2,2	111,308,67,64	230	149	0.179314833218	1.0	0.006,0.078,0.036,0.045	0.017,0.031,0.019,0.02	0.019
2598	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	26048915	26049180	26048915	26049035	26049112	26049180	2598	5,4,3,3	100,68,76,217	10,8,1,5	141,313,65,79	225	149	0.412408102002	1.0	0.032,0.037,0.025,0.009	0.045,0.017,0.01,0.04	-0.002
2599	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126290910	126291227	126290910	126290995	126291099	126291227	2599	1,1,0,2	22,10,19,20	1,2,0,0	19,69,14,14	252	149	0.49888774977	1.0	0.026,0.056,0.0,0.056	0.03,0.017,0.0,0.0	0.023
2600	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126291099	126291831	126291099	126291227	126291492	126291831	2600	0,0,1,1	9,5,13,8	0,4,0,0	6,22,7,15	298	149	1	1.0	0.0,0.0,0.037,0.059	0.0,0.083,0.0,0.0	0.003
2601	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88403104	88403769	88403104	88403501	88403702	88403769	2601	3,2,3,3	19,14,25,25	3,10,0,6	22,54,11,18	298	149	0.378631701394	1.0	0.073,0.067,0.057,0.057	0.064,0.085,0.0,0.143	-0.01
2602	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88403104	88404028	88403104	88403769	88403970	88404028	2602	0,0,2,1	29,17,28,37	4,0,0,1	29,52,5,18	298	149	0.711151326231	1.0	0.0,0.0,0.034,0.013	0.065,0.0,0.0,0.027	-0.011
2603	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88403104	88404434	88403104	88403769	88404359	88404434	2603	1,0,4,4	1,0,0,0	0,4,0,1	0,0,0,0	298	149	1	1.0	0.333,NA,1.0,1.0	NA,1.0,NA,1.0	-0.222
2604	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88403104	88404434	88403104	88404028	88404359	88404434	2604	3,0,3,10	26,7,21,26	0,8,0,3	26,34,4,14	298	149	0.324918439905	1.0	0.055,0.0,0.067,0.161	0.0,0.105,0.0,0.097	0.02
2605	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88403970	88404639	88403970	88404028	88404536	88404639	2605	2,0,1,6	1,1,0,1	0,4,0,2	0,2,0,0	298	149	1	1.0	0.5,0.0,1.0,0.75	NA,0.5,NA,1.0	-0.188
2606	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88403970	88404639	88403970	88404434	88404536	88404639	2606	0,0,1,0	40,25,29,69	0,0,0,0	30,104,19,30	250	149	1	1.0	0.0,0.0,0.02,0.0	0.0,0.0,0.0,0.0	0.005
2608	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88404536	88404941	88404536	88404639	88404903	88404941	2608	10,7,4,31	4,4,4,9	8,33,9,10	7,19,2,6	298	149	0.567934633661	1.0	0.556,0.467,0.333,0.633	0.364,0.465,0.692,0.455	0.003
2612	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11786287	11788567	11786287	11786330	11788451	11788567	2612	7,8,8,30	16,12,28,59	15,40,13,24	33,80,24,17	298	149	0.206870671885	1.0	0.179,0.25,0.125,0.203	0.185,0.2,0.213,0.414	-0.064
2613	"ENSMUSG00000024666"	"Tmem138"	chr19	-	10547843	10548968	10547843	10548632	10548892	10548968	2613	0,0,1,0	14,11,13,26	0,8,0,0	14,32,6,23	298	149	0.126337431124	0.836735943381	0.0,0.0,0.037,0.0	0.0,0.111,0.0,0.0	-0.019
2614	"ENSMUSG00000046169"	"Adamts6"	chr13	+	104581322	104582212	104581322	104581461	104582123	104582212	2614	3,0,0,5	4,0,1,6	1,6,0,3	0,2,0,0	298	149	1	1.0	0.273,NA,0.0,0.294	1.0,0.6,NA,1.0	-0.678
2615	"ENSMUSG00000041638"	"Gcn1"	chr5	+	115712637	115713355	115712637	115712701	115713223	115713355	2615	0,0,2,3	12,12,17,29	0,1,0,1	14,76,12,15	298	149	0.393217737071	1.0	0.0,0.0,0.056,0.049	0.0,0.007,0.0,0.032	0.017
2616	"ENSMUSG00000041638"	"Gcn1"	chr5	+	115717845	115718638	115717845	115717954	115718563	115718638	2616	0,0,2,0	42,25,49,85	0,0,0,1	62,107,25,35	298	149	1	1.0	0.0,0.0,0.02,0.0	0.0,0.0,0.0,0.014	0.002
2617	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91481842	91482168	91481842	91481999	91482108	91482168	2617	0,2,7,1	1,0,0,3	2,14,0,2	2,6,1,1	257	149	0.124435622322	0.829224940828	0.0,1.0,1.0,0.162	0.367,0.575,0.0,0.537	0.171
2618	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91499729	91500074	91499729	91499806	91499996	91500074	2618	3,1,1,5	55,26,53,70	0,1,0,3	42,173,22,54	298	149	0.506935197959	1.0	0.027,0.019,0.009,0.034	0.0,0.003,0.0,0.027	0.015
2619	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	43896674	43897719	43896674	43896840	43897675	43897719	2619	9,4,4,15	0,6,5,9	5,31,5,6	6,17,2,4	298	149	0.823218976759	1.0	1.0,0.25,0.286,0.455	0.294,0.477,0.556,0.429	0.059
2620	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	43899732	43901736	43899732	43899764	43900036	43901736	2620	2,2,5,9	45,35,63,129	5,18,1,4	64,182,40,38	298	149	0.367128244974	1.0	0.022,0.028,0.038,0.034	0.038,0.047,0.012,0.05	-0.006
2621	"ENSMUSG00000044573"	"Acp1"	chr12	-	30954868	30955141	30954868	30954982	30955067	30955141	2621	1,0,0,2	93,99,121,237	0,1,0,0	129,401,87,98	233	149	1	1.0	0.007,0.0,0.0,0.005	0.0,0.002,0.0,0.0	0.003
2622	"ENSMUSG00000010277"	"Bltp2"	chr11	+	78163603	78164125	78163603	78163795	78163922	78164125	2622	0,0,2,4	414,333,487,617	2,4,0,2	405,1350,256,367	275	149	1	1.0	0.0,0.0,0.002,0.004	0.003,0.002,0.0,0.003	-0.001
2623	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59586180	59586837	59586180	59586500	59586670	59586837	2623	5,1,0,0	0,0,4,0	0,3,1,6	0,0,3,0	298	149	1	1.0	1.0,1.0,0.0,NA	NA,1.0,0.143,1.0	-0.048
2624	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59590099	59590830	59590099	59590231	59590766	59590830	2624	12,3,5,7	52,39,45,82	4,13,6,10	66,80,32,39	298	149	0.433603078984	1.0	0.103,0.037,0.053,0.041	0.029,0.075,0.086,0.114	-0.018
2625	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59592588	59593899	59592588	59592638	59593765	59593899	2625	9,7,7,26	49,26,44,76	5,23,5,19	46,113,19,40	298	149	0.921794687629	1.0	0.084,0.119,0.074,0.146	0.052,0.092,0.116,0.192	-0.007
2629	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75768091	75768589	75768091	75768313	75768488	75768589	2629	2,0,0,2	1093,732,1251,2002	0,3,1,1	1140,3540,765,858	298	149	1	1.0	0.001,0.0,0.0,0.0	0.0,0.0,0.001,0.001	-0.0
2630	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	72239547	72241991	72239547	72239582	72240958	72241991	2630	1,0,1,0	16,0,9,2	0,0,0,0	0,10,2,1	298	149	1	1.0	0.03,NA,0.053,0.0	NA,0.0,0.0,0.0	0.028
2631	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	72240958	72241991	72240958	72241076	72241891	72241991	2631	0,0,0,0	0,0,7,2	0,2,0,0	0,2,1,0	298	149	1	1.0	NA,NA,0.0,0.0	NA,0.333,0.0,NA	-0.167
2633	"ENSMUSG00000030703"	"Gdpd3"	chr7	+	126370159	126370385	126370159	126370219	126370333	126370385	2633	2,2,1,4	2,2,4,10	2,10,2,3	0,11,4,0	262	149	0.0405910684811	0.487384971633	0.363,0.363,0.124,0.185	1.0,0.341,0.221,1.0	-0.382
2634	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76216359	76216831	76216359	76216471	76216683	76216831	2634	1,3,0,2	36,49,47,62	2,5,0,1	23,174,51,49	298	149	1	1.0	0.014,0.03,0.0,0.016	0.042,0.014,0.0,0.01	-0.002
2635	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76216359	76216831	76216359	76216487	76216683	76216831	2635	0,1,0,0	0,0,0,3	2,4,0,1	0,4,1,0	298	149	1	1.0	NA,1.0,NA,0.0	1.0,0.333,0.0,1.0	-0.083
2636	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76217102	76217573	76217102	76217299	76217376	76217573	2636	0,0,0,0	28,41,40,65	2,0,0,0	31,142,40,53	225	149	1	1.0	0.0,0.0,0.0,0.0	0.041,0.0,0.0,0.0	-0.01
2637	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55955902	55956208	55955902	55956019	55956119	55956208	2637	0,1,2,5	54,48,72,145	2,2,0,3	76,256,40,48	248	149	1	1.0	0.0,0.012,0.016,0.02	0.016,0.005,0.0,0.036	-0.002
