ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4094	"ENSMUSG00000022913"	"Psmg1"	chr16	-	95784992	95785191	95788492	95788555	95783301	95783438	95789159	95789311	4094	82,47,40,24	196,158,172,170	34,88,26,14	150,433,109,101	211	298	0.148085940575	0.750240540715	0.371,0.296,0.247,0.166	0.242,0.223,0.252,0.164	0.05
4095	"ENSMUSG00000053436"	"Mapk14"	chr17	+	28955984	28956064	28959653	28959733	28947877	28947949	28960761	28960840	4095	303,272,237,282	10,12,4,5	182,588,122,172	7,19,0,5	228	228	0.87328295663	1.0	0.968,0.958,0.983,0.983	0.963,0.969,1.0,0.972	-0.003
4096	"ENSMUSG00000074829"	"2010315B03Rik"	chr9	-	124067285	124067348	124074305	124074380	124057987	124058114	124075189	124075301	4096	16,17,19,15	1,1,0,0	18,67,7,17	2,9,1,0	223	211	1	1.0	0.938,0.941,1.0,1.0	0.895,0.876,0.869,1.0	0.06
4097	"ENSMUSG00000121319"	NA	chr12	-	20952270	20952331	20964759	20964842	20927084	20927096	20970842	20971263	4097	1,3,1,0	6,0,4,3	1,1,1,0	1,7,0,3	231	209	0.167206481926	0.785290558178	0.131,1.0,0.184,0.0	0.475,0.114,1.0,0.0	-0.069
4098	"ENSMUSG00000121319"	NA	chr12	-	20952533	20952660	20964759	20964842	20952270	20952331	20970842	20971263	4098	1,3,1,0	13,20,10,10	0,2,1,1	4,24,1,5	231	275	0.592124377723	1.0	0.084,0.152,0.106,0.0	0.0,0.09,0.543,0.192	-0.121
4099	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299177	84299221	84299469	84299575	84299026	84299084	84299656	84299674	4099	2880,1963,2129,2129	1510,1071,1330,1211	1963,5454,1331,1430	1188,2852,765,917	254	192	0.676354853957	1.0	0.59,0.581,0.548,0.571	0.555,0.591,0.568,0.541	0.009
4100	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299575	84299656	84299674	84299026	84299084	84299848	84299881	4100	0,1,0,0	3,2,2,2	0,0,0,0	1,9,2,0	166	254	1	1.0	0.0,0.433,0.0,0.0	0.0,0.0,0.0,NA	0.108
4101	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299575	84299656	84299772	84299026	84299084	84299848	84299952	4101	3200,2617,3009,3021	3,2,2,2	2442,7157,1690,1788	1,9,2,0	264	254	1	1.0	0.999,0.999,0.999,0.999	1.0,0.999,0.999,1.0	-0.001
4102	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299575	84299656	84299674	84299177	84299221	84299848	84299881	4102	0,0,0,0	6,2,6,1	0,0,0,1	1,5,2,1	166	254	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.605	-0.151
4103	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299575	84299656	84299772	84299177	84299221	84299848	84299952	4103	3191,2602,2994,3011	6,2,6,1	2425,7143,1689,1778	1,5,2,1	264	254	1	1.0	0.998,0.999,0.998,1.0	1.0,0.999,0.999,0.999	-0.001
4104	"ENSMUSG00000031708"	"Tecr"	chr8	-	84300039	84300084	84300337	84300551	84299848	84299952	84301106	84301157	4104	1699,1197,1343,1260	876,730,838,862	1024,3124,753,919	671,2039,463,532	298	193	0.657283523692	1.0	0.557,0.515,0.509,0.486	0.497,0.498,0.513,0.528	0.008
4105	"ENSMUSG00000031708"	"Tecr"	chr8	-	84300039	84300084	84300499	84300551	84299848	84299952	84301106	84301157	4105	1955,1394,1568,1439	876,730,838,862	1164,3426,866,1005	671,2039,463,532	200	193	0.381292729029	0.977258101163	0.683,0.648,0.644,0.617	0.626,0.619,0.643,0.646	0.014
4106	"ENSMUSG00000031708"	"Tecr"	chr8	-	84300337	84300551	84301106	84301157	84299848	84299952	84320968	84321058	4106	109,50,73,83	0,1,2,4	53,167,36,50	2,3,1,1	199	298	1	1.0	1.0,0.987,0.982,0.969	0.975,0.988,0.982,0.987	0.001
4107	"ENSMUSG00000031708"	"Tecr"	chr8	-	84300337	84300551	84301106	84301157	84300039	84300084	84320968	84321058	4107	109,50,72,80	134,123,99,85	52,165,35,48	99,386,58,81	199	298	0.0563494782618	0.512985446361	0.549,0.378,0.521,0.585	0.44,0.39,0.475,0.47	0.064
4108	"ENSMUSG00000031708"	"Tecr"	chr8	-	84300499	84300551	84301106	84301157	84299656	84299952	84320968	84321106	4108	109,50,73,83	142,111,116,128	53,167,36,50	86,251,80,83	199	200	0.760949186326	1.0	0.435,0.312,0.387,0.395	0.382,0.401,0.311,0.377	0.014
4109	"ENSMUSG00000031708"	"Tecr"	chr8	-	84300499	84300551	84301106	84301157	84300039	84300084	84320968	84321050	4109	109,50,72,80	1174,1027,1222,1167	52,165,35,48	852,2564,526,739	199	200	0.670910171936	1.0	0.085,0.047,0.056,0.064	0.058,0.061,0.063,0.061	0.002
4110	"ENSMUSG00000040913"	"Fbxw4"	chr19	-	45580167	45580233	45619303	45619398	45568091	45568232	45624173	45624306	4110	61,52,70,56	74,68,46,70	35,120,38,44	55,177,33,59	243	214	0.272055910165	0.894118454745	0.421,0.402,0.573,0.413	0.359,0.374,0.503,0.396	0.044
4111	"ENSMUSG00000097068"	"Gm26760"	chr15	+	92246623	92246692	92262780	92262993	92242224	92242464	92263426	92264810	4111	0,0,0,0	2,0,3,3	1,8,2,0	4,5,0,0	217	298	1	1.0	0.0,NA,0.0,0.0	0.256,0.687,1.0,NA	-0.648
4112	"ENSMUSG00000097068"	"Gm26760"	chr15	+	92258919	92259046	92262780	92262993	92242250	92242464	92263378	92264810	4112	0,0,0,0	3,3,2,1	1,0,0,1	3,17,3,2	275	298	1	1.0	0.0,0.0,0.0,0.0	0.265,0.0,0.0,0.351	-0.154
4113	"ENSMUSG00000097068"	"Gm26760"	chr15	+	92265055	92265175	92268212	92268305	92242239	92242464	92274803	92275984	4113	1,3,0,0	1,0,3,3	2,0,0,0	1,3,0,0	268	241	1	1.0	0.473,1.0,0.0,0.0	0.643,0.0,NA,NA	0.047
4114	"ENSMUSG00000030470"	"Csrp3"	chr7	-	48483486	48483619	48485214	48485383	48482309	48482403	48489168	48489306	4114	14504,15481,14018,11443	12188,13577,12040,10257	11730,31408,9345,8508	8884,27555,7182,7169	298	281	0.337139287103	0.947429903229	0.529,0.518,0.523,0.513	0.555,0.518,0.551,0.528	-0.017
4115	"ENSMUSG00000030470"	"Csrp3"	chr7	-	48485214	48485383	48489168	48489306	48483486	48483619	48497745	48497781	4115	4724,4344,4340,3434	11148,12198,9227,8105	2343,10670,2244,2236	7142,23676,6683,7816	286	298	0.0122954318709	0.26376338997	0.306,0.271,0.329,0.306	0.255,0.32,0.259,0.23	0.037
4116	"ENSMUSG00000086451"	"4933431K23Rik"	chr8	+	78452687	78452749	78453127	78453160	78450288	78450337	78482015	78482195	4116	0,0,1,0	0,5,0,4	1,1,0,0	2,5,1,3	210	181	1	1.0	NA,0.0,1.0,0.0	0.301,0.147,0.0,0.0	0.221
4117	"ENSMUSG00000086451"	"4933431K23Rik"	chr8	+	78453127	78453160	78482015	78482195	78450284	78450351	78493903	78494842	4117	0,1,0,0	13,10,6,11	0,1,0,0	14,25,3,0	181	298	1	1.0	0.0,0.141,0.0,0.0	0.0,0.062,0.0,NA	0.015
4118	"ENSMUSG00000086451"	"4933431K23Rik"	chr8	+	78453127	78453160	78482015	78482195	78450348	78450593	78493903	78494842	4118	1,0,4,1	15,14,5,8	1,4,0,1	14,30,2,2	181	298	0.749199161854	1.0	0.099,0.0,0.568,0.171	0.105,0.18,0.0,0.452	0.025
4119	"ENSMUSG00000086451"	"4933431K23Rik"	chr8	+	78453127	78453160	78482015	78482195	78452687	78452749	78493903	78494842	4119	5,1,2,7	12,9,5,8	2,4,0,0	15,22,2,0	181	298	1	1.0	0.407,0.155,0.397,0.59	0.18,0.23,0.0,NA	0.251
4120	"ENSMUSG00000025762"	"Larp1b"	chr3	+	40916603	40916663	40918402	40918577	40904262	40905119	40921799	40921940	4120	0,0,0,0	335,299,274,251	0,0,0,2	291,677,189,217	208	298	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.013	-0.003
4121	"ENSMUSG00000025762"	"Larp1b"	chr3	+	40918402	40918577	40921799	40921940	40904262	40905119	40924325	40924469	4121	2,0,2,0	515,448,406,394	1,5,3,2	395,995,286,288	298	289	1	1.0	0.004,0.0,0.005,0.0	0.002,0.005,0.01,0.007	-0.004
4122	"ENSMUSG00000025762"	"Larp1b"	chr3	+	40918402	40918577	40921799	40921940	40916603	40916663	40924325	40924469	4122	290,258,214,227	515,448,406,394	155,623,126,144	395,992,286,290	298	289	0.194947796882	0.818050793888	0.353,0.358,0.338,0.358	0.276,0.379,0.299,0.325	0.032
4123	"ENSMUSG00000025762"	"Larp1b"	chr3	+	40921799	40921940	40924325	40924469	40918402	40918577	40924885	40925051	4123	330,293,266,241	206,156,123,161	275,661,181,215	129,445,90,126	289	292	0.962888264498	1.0	0.618,0.655,0.686,0.602	0.683,0.6,0.67,0.633	-0.006
4124	"ENSMUSG00000038949"	"Cnst"	chr1	+	179433812	179433834	179434001	179434098	179432517	179432632	179437350	179438231	4124	13,7,4,6	192,171,162,147	1,24,7,4	96,324,98,99	170	245	0.328259129096	0.942440079118	0.089,0.056,0.034,0.056	0.015,0.096,0.093,0.055	-0.006
4125	"ENSMUSG00000027502"	"Rtf2"	chr2	+	172287246	172287340	172288541	172288681	172282475	172282659	172288954	172289033	4125	1,0,2,0	199,179,184,181	0,1,0,1	126,390,91,101	242	288	1	1.0	0.006,0.0,0.013,0.0	0.0,0.003,0.0,0.012	0.001
4126	"ENSMUSG00000019952"	"Poc1b"	chr10	+	99000730	99000811	99028643	99028859	98992063	98992213	99032487	99032914	4126	24,13,16,23	17,7,28,11	9,32,4,9	10,48,6,6	229	298	0.197604281175	0.822371338342	0.648,0.707,0.426,0.731	0.539,0.465,0.465,0.661	0.096
4127	"ENSMUSG00000089669"	"Tnfsf13"	chr11	-	69575043	69575159	69575310	69575358	69574679	69574818	69575485	69575564	4127	16,14,23,19	35,35,49,40	12,51,7,5	27,98,17,14	196	264	0.828310185505	1.0	0.381,0.35,0.387,0.39	0.374,0.412,0.357,0.325	0.01
4128	"ENSMUSG00000035245"	"Eogt"	chr6	-	97090803	97090923	97092961	97093023	97089641	97089744	97095841	97095910	4128	34,23,18,7	60,63,53,53	21,59,15,13	59,136,30,43	210	268	0.481999822353	1.0	0.42,0.318,0.302,0.144	0.312,0.356,0.39,0.278	-0.038
4129	"ENSMUSG00000040374"	"Pex2"	chr3	-	5630192	5630258	5635546	5635689	5628679	5628789	5641097	5641210	4129	24,10,16,15	7,1,4,1	12,32,11,13	3,5,0,2	291	214	0.477045984671	1.0	0.716,0.88,0.746,0.917	0.746,0.825,1.0,0.827	-0.035
4130	"ENSMUSG00000028896"	"Rcc1"	chr4	-	132065041	132065221	132065361	132065549	132063027	132063124	132067235	132067317	4130	21,18,18,30	26,32,42,22	11,34,7,10	16,66,17,18	298	298	0.255739306834	0.876254438517	0.447,0.36,0.3,0.577	0.407,0.34,0.292,0.357	0.072
4131	"ENSMUSG00000040720"	"Virma"	chr4	+	11505441	11505610	11506953	11507076	11501308	11501357	11507906	11508179	4131	60,49,51,38	70,46,47,49	48,98,30,39	31,93,30,35	298	271	0.215071298036	0.840627442714	0.438,0.492,0.497,0.414	0.585,0.489,0.476,0.503	-0.053
4132	"ENSMUSG00000040720"	"Virma"	chr4	+	11534188	11534321	11539909	11540062	11530827	11531045	11540480	11540641	4132	56,38,33,30	42,53,49,40	42,73,13,33	27,95,29,23	281	298	0.655547567204	1.0	0.586,0.432,0.417,0.443	0.623,0.449,0.322,0.603	-0.03
4133	"ENSMUSG00000021824"	"Ap3m1"	chr14	-	21088045	21088253	21089195	21089329	21087180	21087325	21090119	21090205	4133	194,153,147,152	256,177,180,159	141,342,94,96	168,441,106,156	282	298	0.41978779187	1.0	0.445,0.477,0.463,0.503	0.47,0.45,0.484,0.394	0.022
4134	"ENSMUSG00000019235"	"Rps6kl1"	chr12	-	85183519	85183615	85185204	85185287	85182407	85183257	85185426	85185519	4134	16,13,2,9	13,16,13,14	0,7,5,4	12,19,7,6	231	244	0.162803724252	0.776528219076	0.565,0.462,0.14,0.404	0.0,0.28,0.43,0.413	0.112
4135	"ENSMUSG00000015671"	"Psma2"	chr13	+	14798182	14798256	14799787	14799845	14795309	14795391	14799933	14800089	4135	751,674,686,670	671,642,616,609	475,1400,363,413	579,1629,368,443	222	206	0.0121234759023	0.261802635764	0.509,0.493,0.508,0.505	0.432,0.444,0.478,0.464	0.049
4137	"ENSMUSG00000023010"	"Tmbim6"	chr15	+	99291575	99291611	99297537	99297752	99290866	99290921	99299460	99299544	4137	3,8,2,3	4,4,8,2	2,7,1,2	3,10,1,4	184	298	0.54454528418	1.0	0.548,0.764,0.288,0.708	0.519,0.531,0.618,0.447	0.048
4139	"ENSMUSG00000020728"	"Cep112"	chr11	+	108648495	108648645	108699475	108699565	108555321	108555552	108746608	108746710	4139	1,0,5,0	28,23,32,31	0,0,3,3	13,77,20,8	298	238	0.727925642441	1.0	0.028,0.0,0.111,0.0	0.0,0.0,0.107,0.23	-0.05
4140	"ENSMUSG00000020728"	"Cep112"	chr11	+	108699475	108699565	108746608	108746710	108648495	108648645	108750168	108750188	4140	25,23,42,26	45,46,51,36	21,46,20,8	21,96,28,13	238	250	0.947350987913	1.0	0.369,0.344,0.464,0.431	0.512,0.335,0.429,0.393	-0.015
4143	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5800359	5800497	5803171	5803300	5799104	5799691	5808757	5808786	4143	364,307,309,308	374,287,369,341	269,841,198,234	299,867,263,263	277	286	0.498098677423	1.0	0.501,0.525,0.464,0.483	0.482,0.5,0.437,0.479	0.019
4144	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5826086	5826193	5827912	5828008	5815528	5815655	5837891	5837924	4144	293,229,292,291	413,309,349,352	229,844,181,194	293,971,245,230	244	255	0.610214992451	1.0	0.426,0.436,0.466,0.464	0.45,0.476,0.436,0.469	-0.01
4145	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5826086	5826193	5837891	5837924	5815528	5815655	5838466	5838524	4145	116,125,116,138	414,309,349,348	102,359,72,108	293,966,245,229	181	255	0.629347920633	1.0	0.283,0.363,0.319,0.358	0.329,0.344,0.293,0.399	-0.011
4146	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5827912	5828008	5837891	5837924	5815528	5815655	5838466	5838524	4146	116,125,116,138	2,4,6,0	102,359,72,108	0,7,1,3	181	244	0.90026295751	1.0	0.987,0.977,0.963,1.0	1.0,0.986,0.99,0.98	-0.007
4147	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5827912	5828008	5837891	5837924	5826086	5826193	5838466	5838489	4147	106,107,101,126	268,203,261,206	95,304,64,95	252,630,159,195	181	244	0.598327809366	1.0	0.348,0.415,0.343,0.452	0.337,0.394,0.352,0.396	0.02
4148	"ENSMUSG00000079677"	"Fdx2"	chr9	-	20984370	20984477	20984559	20984614	20979325	20979413	20984684	20984840	4148	43,13,3,2	164,109,119,102	4,24,7,13	68,216,58,72	203	255	0.588029491122	1.0	0.248,0.13,0.031,0.024	0.069,0.122,0.132,0.185	-0.019
4149	"ENSMUSG00000027309"	"Dnaaf9"	chr2	-	130555316	130555423	130561759	130561895	130554871	130554946	130569067	130569105	4149	184,114,134,142	145,113,109,91	128,309,51,85	105,263,61,72	284	255	0.387523171194	0.984970126598	0.533,0.475,0.525,0.584	0.523,0.513,0.429,0.515	0.034
4150	"ENSMUSG00000027309"	"Dnaaf9"	chr2	-	130583736	130583883	130590604	130590708	130582320	130582409	130606372	130606460	4150	107,66,72,70	204,172,174,156	54,148,19,60	111,384,59,118	252	295	0.738709545239	1.0	0.38,0.31,0.326,0.344	0.363,0.311,0.274,0.373	0.01
4151	"ENSMUSG00000027309"	"Dnaaf9"	chr2	-	130633771	130633907	130635908	130635964	130627378	130627460	130640086	130640185	4151	41,37,27,45	196,117,178,116	29,99,20,9	90,294,51,82	204	284	0.632130298832	1.0	0.226,0.306,0.174,0.351	0.31,0.319,0.353,0.133	-0.015
4152	"ENSMUSG00000009210"	"Prr29"	chr11	+	106266234	106266341	106267079	106267300	106265122	106265266	106267452	106267523	4152	0,1,0,1	17,21,17,16	0,0,0,1	9,48,9,13	255	298	1	1.0	0.0,0.053,0.0,0.068	0.0,0.0,0.0,0.082	0.01
4153	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49197849	49197894	49203959	49204058	49196103	49196342	49204832	49205003	4153	86,35,39,38	86,62,58,39	28,125,36,33	23,174,32,47	247	193	0.673334204928	1.0	0.439,0.306,0.344,0.432	0.488,0.36,0.468,0.354	-0.037
4154	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49197849	49197894	49204832	49205003	49196103	49196342	49206034	49206249	4154	109,59,68,75	98,67,64,35	61,226,47,75	27,196,33,51	298	193	0.352093161148	0.959314815396	0.419,0.363,0.408,0.581	0.594,0.428,0.48,0.488	-0.055
4155	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49203959	49204058	49204832	49205003	49196103	49196342	49206034	49206249	4155	109,59,68,75	2,2,0,0	61,226,47,75	0,1,0,0	298	247	1	1.0	0.978,0.961,1.0,1.0	1.0,0.995,1.0,1.0	-0.014
4156	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49203959	49204058	49204832	49205003	49197849	49197894	49206034	49206249	4156	115,61,73,83	57,54,55,46	61,239,50,78	38,151,28,35	298	247	0.48016960234	1.0	0.626,0.484,0.524,0.599	0.571,0.567,0.597,0.649	-0.038
4157	"ENSMUSG00000037989"	"Wnk2"	chr13	-	49225977	49226271	49229612	49230140	49225466	49225516	49231534	49231690	4157	121,80,94,76	100,77,92,75	69,235,49,66	52,239,57,70	298	298	0.638949060877	1.0	0.548,0.51,0.505,0.503	0.57,0.496,0.462,0.485	0.013
4158	"ENSMUSG00000033287"	"Kctd17"	chr15	+	78321100	78321163	78321357	78321432	78319784	78319910	78321783	78321871	4158	43,33,20,27	0,0,0,0	16,73,14,25	0,5,0,0	211	223	0.449878414512	1.0	1.0,1.0,1.0,1.0	1.0,0.939,1.0,1.0	0.015
4159	"ENSMUSG00000033287"	"Kctd17"	chr15	+	78321100	78321194	78321357	78321432	78319784	78319910	78321783	78321871	4159	51,34,20,32	0,0,0,0	18,75,16,30	0,5,0,0	242	223	0.463232976178	1.0	1.0,1.0,1.0,1.0	1.0,0.933,1.0,1.0	0.017
4160	"ENSMUSG00000032388"	"Spg21"	chr9	+	65389142	65389250	65391723	65391864	65387660	65387769	65394114	65395752	4160	60,73,87,56	107,77,77,74	38,200,22,55	85,204,48,44	256	289	0.601059739207	1.0	0.388,0.517,0.561,0.461	0.335,0.525,0.341,0.585	0.035
4161	"ENSMUSG00000031365"	"Zfp275"	chrX	+	72388442	72388518	72394874	72394966	72386226	72386357	72395414	72395529	4161	7,1,5,4	10,7,5,3	0,15,0,4	7,28,9,3	224	240	0.119691178457	0.697787790451	0.429,0.133,0.517,0.588	0.0,0.365,0.0,0.588	0.179
4162	"ENSMUSG00000092335"	"Zfp977"	chr7	-	42232070	42232131	42232329	42232456	42226954	42230332	42241860	42242009	4162	0,0,0,0	9,5,4,9	0,0,1,0	2,19,4,6	275	209	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.16,0.0	-0.04
4163	"ENSMUSG00000092335"	"Zfp977"	chr7	-	42232070	42232131	42232329	42232502	42226954	42230332	42241860	42242009	4163	0,0,0,0	9,5,4,9	0,0,1,0	2,19,4,6	298	209	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.149,0.0	-0.037
4164	"ENSMUSG00000009863"	"Sdhb"	chr4	+	140700193	140700330	140700974	140701091	140698447	140698533	140703425	140703527	4164	9404,7371,7994,7691	7652,5776,5883,5909	6421,20785,5346,5618	4792,16112,4065,4601	285	265	1	1.0	0.533,0.543,0.558,0.548	0.555,0.545,0.55,0.532	0.0
4165	"ENSMUSG00000009863"	"Sdhb"	chr4	+	140700974	140701091	140703425	140703527	140688513	140688787	140704688	140704811	4165	1,1,1,0	5662,3986,4118,3828	0,2,2,0	3783,11521,3044,3137	265	250	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.001,0.0	-0.0
4166	"ENSMUSG00000009863"	"Sdhb"	chr4	+	140700974	140701091	140703425	140703527	140700193	140700330	140704688	140704811	4166	11383,8585,9850,9112	5661,3986,4119,3828	7545,22791,5330,5837	3783,11521,3044,3137	265	250	0.0247484875108	0.355110747947	0.655,0.67,0.693,0.692	0.653,0.651,0.623,0.637	0.036
4167	"ENSMUSG00000009863"	"Sdhb"	chr4	+	140703425	140703527	140704688	140704811	140688513	140688787	140706335	140706504	4167	1,0,0,1	12400,9712,10718,9964	0,0,1,0	8204,26694,6230,6375	250	271	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.0
4168	"ENSMUSG00000009863"	"Sdhb"	chr4	+	140703425	140703527	140704688	140704811	140700974	140701091	140706335	140706504	4168	6598,5081,5407,5301	12400,9713,10718,9964	4432,13833,3658,3974	8204,26696,6232,6375	250	271	0.278786818784	0.901371616796	0.366,0.362,0.354,0.366	0.369,0.36,0.389,0.403	-0.018
4169	"ENSMUSG00000005583"	"Mef2c"	chr13	+	83773383	83773527	83773588	83773726	83740896	83741100	83781173	83781360	4169	281,229,215,233	41,26,31,40	233,678,129,124	27,80,11,23	292	286	0.267642760071	0.889315398552	0.87,0.896,0.872,0.851	0.894,0.892,0.92,0.841	-0.014
4170	"ENSMUSG00000026020"	"Nop58"	chr1	+	59740043	59740108	59741971	59742106	59737481	59737618	59743221	59743367	4170	44,43,28,44	82,79,82,57	32,100,22,39	55,183,40,59	213	283	0.638187982791	1.0	0.416,0.42,0.312,0.506	0.436,0.421,0.422,0.468	-0.023
4171	"ENSMUSG00000044716"	"Dok7"	chr5	+	35214435	35214481	35221677	35221908	35214205	35214332	35223793	35223994	4171	9,8,4,6	116,93,86,77	0,9,1,5	49,188,41,49	194	298	0.11063277837	0.68021565394	0.106,0.117,0.067,0.107	0.0,0.068,0.036,0.136	0.039
4172	"ENSMUSG00000078578"	"Ube2d3"	chr3	+	135165735	135165841	135168710	135168804	135164558	135164636	135170955	135170998	4172	1369,1232,1261,1202	1068,918,896,790	1092,2683,720,844	755,2048,525,555	254	242	0.845696157549	1.0	0.55,0.561,0.573,0.592	0.579,0.555,0.566,0.592	-0.004
4173	"ENSMUSG00000022016"	"Akap11"	chr14	-	78736274	78736435	78739629	78739676	78733313	78733386	78745164	78745320	4173	14,15,30,33	114,84,92,115	11,48,5,7	85,233,43,70	195	298	0.10198627538	0.669853436522	0.158,0.214,0.333,0.305	0.165,0.239,0.151,0.133	0.08
4174	"ENSMUSG00000022016"	"Akap11"	chr14	-	78739629	78739676	78745164	78745320	78736274	78736435	78747319	78747432	4174	79,86,72,73	18,20,17,23	75,156,58,53	21,53,4,12	298	195	0.725086440373	1.0	0.742,0.738,0.735,0.675	0.7,0.658,0.905,0.743	-0.029
4175	"ENSMUSG00000020847"	"Rph3al"	chr11	-	75769774	75769861	75797343	75797473	75745129	75745304	75799736	75799880	4175	27,18,19,14	13,12,6,10	12,64,11,18	2,16,3,9	278	235	0.05999285119	0.532001634455	0.637,0.559,0.728,0.542	0.835,0.772,0.756,0.628	-0.131
4176	"ENSMUSG00000038695"	"Josd2"	chr7	+	44118230	44118393	44119835	44119961	44117446	44117583	44120536	44120731	4176	26,26,23,22	549,307,229,215	8,52,8,15	128,642,172,202	298	274	0.677512671289	1.0	0.042,0.072,0.085,0.086	0.054,0.069,0.041,0.064	0.014
4177	"ENSMUSG00000038695"	"Josd2"	chr7	+	44118230	44118393	44119835	44119961	44117468	44117614	44120536	44120731	4177	223,156,124,114	548,307,229,215	74,365,71,108	129,642,172,202	298	274	0.426334826117	1.0	0.272,0.318,0.332,0.328	0.345,0.343,0.275,0.33	-0.011
4178	"ENSMUSG00000038695"	"Josd2"	chr7	+	44118230	44118393	44119835	44119961	44117729	44117841	44120536	44120731	4178	43,44,59,41	548,307,229,215	15,68,40,10	128,644,172,202	298	274	0.115637986157	0.688952254831	0.067,0.116,0.192,0.149	0.097,0.088,0.176,0.044	0.03
4179	"ENSMUSG00000037110"	"Ralgapa2"	chr2	-	146199876	146200005	146203310	146203439	146195090	146195199	146229147	146229303	4179	87,99,113,88	6,12,4,6	86,271,61,86	5,23,4,14	277	277	0.299414659175	0.920101520541	0.935,0.892,0.966,0.936	0.945,0.922,0.938,0.86	0.016
4180	"ENSMUSG00000056367"	"Actr3b"	chr5	+	26003443	26003499	26016914	26017025	25965023	25965126	26027402	26027498	4180	23,3,1,1	245,280,280,201	1,15,2,4	247,600,128,161	204	259	0.20237571072	0.829585059836	0.106,0.013,0.005,0.006	0.005,0.031,0.019,0.031	0.011
4181	"ENSMUSG00000056367"	"Actr3b"	chr5	+	26014782	26014907	26016914	26017025	25964994	25965126	26027402	26027498	4181	15,7,5,8	245,280,280,201	2,16,2,6	247,600,128,161	273	259	0.106199114865	0.676403568967	0.055,0.023,0.017,0.036	0.008,0.025,0.015,0.034	0.012
4182	"ENSMUSG00000056367"	"Actr3b"	chr5	+	26030105	26030213	26034523	26034667	26027402	26027498	26036608	26036782	4182	192,207,228,162	280,311,380,215	200,463,92,104	321,910,191,154	256	292	0.0696395227441	0.571536487167	0.439,0.432,0.406,0.462	0.415,0.367,0.355,0.435	0.042
4183	"ENSMUSG00000053329"	"Gatd3a"	chr10	-	78000671	78000764	78003228	78003348	77999230	77999387	78004642	78004756	4183	2233,1394,1576,1370	1875,1372,1476,1408	1137,4048,911,1028	1126,4559,857,1004	268	241	0.365412180998	0.968033738611	0.517,0.477,0.49,0.467	0.476,0.444,0.489,0.479	0.016
4184	"ENSMUSG00000053329"	"Gatd3a"	chr10	-	78003228	78003348	78004642	78004756	78000671	78000764	78005206	78005259	4184	2139,844,689,810	3619,2628,3156,2913	432,2420,471,706	2236,7569,1594,1734	262	268	0.44050773106	1.0	0.377,0.247,0.183,0.221	0.165,0.246,0.232,0.294	0.023
4185	"ENSMUSG00000058056"	"Palld"	chr8	-	61988719	61988818	62329946	62330949	61978101	61978196	62355574	62355703	4185	287,263,262,208	0,0,0,0	186,716,147,154	0,4,0,0	298	247	1	1.0	1.0,1.0,1.0,1.0	1.0,0.993,1.0,1.0	0.002
4188	"ENSMUSG00000019787"	"Trdn"	chr10	+	33015069	33015279	33051764	33051824	32956549	32959741	33059949	33060012	4188	2367,2034,2207,2017	1034,861,942,973	2455,6511,1679,1780	868,3350,628,780	298	208	0.483544950475	1.0	0.615,0.622,0.621,0.591	0.664,0.576,0.651,0.614	-0.014
4189	"ENSMUSG00000019787"	"Trdn"	chr10	+	33034241	33034274	33051764	33051824	33033008	33033170	33059949	33060012	4189	421,341,378,383	1055,880,961,988	361,950,231,287	878,3421,642,798	181	208	0.113720346335	0.685178099259	0.314,0.308,0.311,0.308	0.321,0.242,0.293,0.292	0.023
4190	"ENSMUSG00000019787"	"Trdn"	chr10	+	33051764	33051824	33059949	33060012	32956549	32959741	33062636	33062696	4190	0,0,1,1	1255,1086,1161,1045	0,1,0,1	1043,3906,728,819	208	211	1	1.0	0.0,0.0,0.001,0.001	0.0,0.0,0.0,0.001	0.0
