ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2269	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128310240	128310682	128310240	128310278	128310551	128310682	2269	12,12,13,6	299,256,299,292	5,23,7,6	224,652,133,194	298	149	0.689715496084	1.0	0.02,0.023,0.021,0.01	0.011,0.017,0.026,0.015	0.001
2271	"ENSMUSG00000039536"	"Stau1"	chr2	-	166792700	166793020	166792700	166792774	166792859	166793020	2271	112,116,136,127	1,1,4,1	75,291,51,37	4,6,3,2	233	149	0.0221239468349	0.364597466496	0.986,0.987,0.956,0.988	0.923,0.969,0.916,0.922	0.047
2272	"ENSMUSG00000039536"	"Stau1"	chr2	-	166793190	166794392	166793190	166793266	166794245	166794392	2272	9,0,4,0	221,203,185,192	9,21,4,2	162,375,85,113	298	149	0.0015234358442	0.0817669565832	0.02,0.0,0.011,0.0	0.027,0.027,0.023,0.009	-0.014
2273	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34112172	34112380	34112172	34112230	34112317	34112380	2273	629,543,539,502	535,421,450,415	498,1345,321,422	429,1218,269,354	235	149	0.550661902975	1.0	0.427,0.45,0.432,0.434	0.424,0.412,0.431,0.43	0.012
2274	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18068683	18069524	18068683	18068865	18069222	18069524	2274	1,1,1,1	0,0,0,0	2,4,0,1	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.667,NA,1.0	0.111
2275	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18068683	18069524	18068683	18068865	18069412	18069524	2275	0,1,0,2	6,6,6,2	2,5,0,0	4,7,6,2	298	149	0.0590730192714	0.603631953062	0.0,0.077,0.0,0.333	0.2,0.263,0.0,0.0	-0.013
2276	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18069222	18069524	18069222	18069338	18069412	18069524	2276	1,0,1,2	48,52,42,31	2,7,3,0	31,122,26,32	222	149	0.0372274179294	0.477395725286	0.014,0.0,0.016,0.042	0.042,0.037,0.072,0.0	-0.02
2277	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	46433351	46433676	46433351	46433504	46433609	46433676	2277	3,0,11,3	5,10,8,3	1,7,0,1	2,17,2,3	253	149	0.218753475269	1.0	0.261,0.0,0.447,0.371	0.227,0.195,0.0,0.164	0.123
2278	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	46433351	46433676	46433351	46433529	46433609	46433676	2278	2,0,5,2	124,99,117,105	0,4,0,0	100,315,65,82	228	149	1	1.0	0.01,0.0,0.027,0.012	0.0,0.008,0.0,0.0	0.01
2280	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79572200	79572448	79572200	79572277	79572356	79572448	2280	3,4,1,8	109,90,74,75	8,5,3,0	44,173,52,49	227	149	0.794638793407	1.0	0.018,0.028,0.009,0.065	0.107,0.019,0.036,0.0	-0.011
2281	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573097	79573343	79573097	79573196	79573290	79573343	2281	6,3,4,4	114,113,77,112	3,11,3,1	88,252,40,78	242	149	0.977274741312	1.0	0.031,0.016,0.031,0.022	0.021,0.026,0.044,0.008	0.0
2282	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573097	79573720	79573097	79573547	79573633	79573720	2282	1,1,2,3	68,92,60,61	1,4,0,2	43,169,35,69	234	149	1	1.0	0.009,0.007,0.021,0.03	0.015,0.015,0.0,0.018	0.005
2283	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573864	79574638	79573864	79574044	79574515	79574638	2283	0,1,0,0	2,1,2,1	0,1,0,0	0,1,0,0	298	149	1	1.0	0.0,0.333,0.0,0.0	NA,0.333,NA,NA	-0.25
2284	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258833	72258961	2284	5,0,2,3	0,0,0,0	3,2,1,3	4,0,1,0	298	149	1	1.0	1.0,NA,1.0,1.0	0.273,1.0,0.333,1.0	0.349
2285	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258833	72258961	2285	3,0,0,0	0,0,0,1	2,0,1,1	0,1,0,0	298	149	1	1.0	1.0,NA,NA,0.0	1.0,0.0,1.0,1.0	-0.25
2286	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258846	72258961	2286	3,0,0,0	0,0,0,0	2,0,1,1	2,0,0,0	298	149	1	1.0	1.0,NA,NA,NA	0.333,NA,1.0,1.0	0.222
2287	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36568333	36568598	36568333	36568416	36568497	36568598	2287	12,2,4,2	202,136,170,134	2,13,1,5	89,455,107,103	229	149	0.92691899719	1.0	0.037,0.009,0.015,0.01	0.014,0.018,0.006,0.031	0.0
2288	"ENSMUSG00000036202"	"Rif1"	chr2	+	51983514	51984674	51983514	51983601	51984600	51984674	2288	0,1,1,2	20,21,23,17	2,5,2,0	37,75,17,17	298	149	1	1.0	0.0,0.023,0.021,0.056	0.026,0.032,0.056,0.0	-0.003
2290	"ENSMUSG00000009585"	"Apobec3"	chr15	+	79789644	79790803	79789644	79789801	79790541	79790803	2290	1,0,0,0	60,34,32,47	0,4,5,0	37,87,21,40	298	149	0.588149425369	1.0	0.008,0.0,0.0,0.0	0.0,0.022,0.106,0.0	-0.03
2293	"ENSMUSG00000035545"	"Leng8"	chr7	+	4147051	4147812	4147051	4147337	4147710	4147812	2293	1,0,0,0	297,186,236,278	1,0,3,0	229,694,152,130	298	149	1	1.0	0.002,0.0,0.0,0.0	0.002,0.0,0.01,0.0	-0.003
2296	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32264353	32265584	32264353	32264478	32265496	32265584	2296	13,8,5,9	54,57,55,65	5,32,12,3	34,171,44,32	298	149	0.394599031137	1.0	0.107,0.066,0.043,0.065	0.068,0.086,0.12,0.045	-0.01
2297	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32266277	32267374	32266277	32266439	32267304	32267374	2297	11,4,7,3	145,108,105,99	5,20,0,2	92,299,60,51	298	149	0.711916674636	1.0	0.037,0.018,0.032,0.015	0.026,0.032,0.0,0.019	0.006
2298	"ENSMUSG00000031652"	"N4bp1"	chr8	-	87573442	87575182	87573442	87573550	87575074	87575182	2298	0,1,4,0	70,44,47,64	0,5,1,1	36,90,26,26	298	149	0.593407318122	1.0	0.0,0.011,0.041,0.0	0.0,0.027,0.019,0.019	-0.003
2299	"ENSMUSG00000057335"	"Cep170"	chr1	-	176561227	176564461	176561227	176563547	176564409	176564461	2299	3,1,0,0	57,41,43,38	0,0,0,1	32,108,27,24	298	149	1	1.0	0.026,0.012,0.0,0.0	0.0,0.0,0.0,0.02	0.004
2300	"ENSMUSG00000057335"	"Cep170"	chr1	-	176596798	176597436	176596798	176597092	176597278	176597436	2300	0,1,0,0	18,9,6,7	0,0,0,0	10,26,8,14	298	149	1	1.0	0.0,0.053,0.0,0.0	0.0,0.0,0.0,0.0	0.013
2301	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7293397	7294955	7293397	7293584	7294409	7294955	2301	0,0,2,0	175,156,159,124	0,0,0,0	111,332,79,90	298	149	1	1.0	0.0,0.0,0.006,0.0	0.0,0.0,0.0,0.0	0.002
2302	"ENSMUSG00000000605"	"Clcn4"	chr7	-	7294409	7294955	7294409	7294725	7294818	7294955	2302	31,22,41,17	8,14,13,4	33,56,7,25	10,30,6,11	241	149	0.337453419014	1.0	0.706,0.493,0.661,0.724	0.671,0.536,0.419,0.584	0.093
2303	"ENSMUSG00000038141"	"Tmem181a"	chr17	+	6339260	6340953	6339260	6339348	6340831	6340953	2303	0,0,0,0	58,37,41,57	0,1,0,0	34,104,17,32	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.005,0.0,0.0	-0.001
2304	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89468112	89468593	89468112	89468210	89468481	89468593	2304	3,0,2,2	14,11,9,14	3,0,0,0	14,27,3,15	298	149	0.10235409256	0.814418547809	0.097,0.0,0.1,0.067	0.097,0.0,0.0,0.0	0.042
2305	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89468112	89468593	89468112	89468210	89468546	89468593	2305	4,2,6,4	0,0,0,0	5,10,3,0	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.833,1.0,NA	0.056
2306	"ENSMUSG00000003435"	"Supt5"	chr7	-	28028683	28028909	28028683	28028749	28028840	28028909	2306	0,4,3,3	204,201,220,230	7,6,3,3	180,511,124,141	239	149	0.879056111683	1.0	0.0,0.012,0.008,0.008	0.024,0.007,0.015,0.013	-0.008
2310	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21420226	21420647	21420226	21420410	21420549	21420647	2310	2,6,4,2	307,217,214,195	1,15,0,0	158,550,120,106	287	149	1	1.0	0.003,0.014,0.01,0.005	0.003,0.014,0.0,0.0	0.004
2311	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21420226	21420647	21420226	21420410	21420584	21420647	2311	49,44,36,42	7,6,2,6	27,115,16,24	1,10,3,3	298	149	0.425775700238	1.0	0.778,0.786,0.9,0.778	0.931,0.852,0.727,0.8	-0.017
2313	"ENSMUSG00000002010"	"Idh3g"	chrX	-	72824179	72824636	72824179	72824313	72824503	72824636	2313	55,36,44,38	3420,2752,2957,2728	31,130,25,27	2492,7919,1693,1750	298	149	1	1.0	0.008,0.006,0.007,0.007	0.006,0.008,0.007,0.008	-0.0
2314	"ENSMUSG00000002010"	"Idh3g"	chrX	-	72825611	72826322	72825611	72825709	72826280	72826322	2314	15,12,11,9	35,19,22,19	10,35,7,3	14,44,10,11	298	149	0.31034600532	1.0	0.176,0.24,0.2,0.191	0.263,0.285,0.259,0.12	-0.03
2315	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108438795	108439056	108438795	108438897	108438981	108439056	2315	3,0,1,1	271,191,189,198	1,3,7,2	186,490,109,132	232	149	1	1.0	0.007,0.0,0.003,0.003	0.003,0.004,0.04,0.01	-0.011
2316	"ENSMUSG00000009640"	"Dmap1"	chr4	-	117532928	117533714	117532928	117533000	117533146	117533714	2316	2,1,0,1	66,56,48,43	6,0,2,0	41,139,23,33	294	149	0.698719912969	1.0	0.015,0.009,0.0,0.012	0.069,0.0,0.042,0.0	-0.019
2318	"ENSMUSG00000048930"	"Tada3"	chr6	-	113353852	113354700	113353852	113353906	113354276	113354700	2318	7,6,3,3	62,32,43,35	5,4,2,2	32,86,20,16	298	149	0.389324155467	1.0	0.053,0.086,0.034,0.041	0.072,0.023,0.048,0.059	0.003
2319	"ENSMUSG00000031543"	"Ank1"	chr8	+	23622112	23622650	23622112	23622487	23622577	23622650	2319	11,9,25,13	0,0,0,0	7,46,12,17	0,3,1,0	238	149	0.736424388922	1.0	1.0,1.0,1.0,1.0	1.0,0.906,0.883,1.0	0.053
2320	"ENSMUSG00000031543"	"Ank1"	chr8	+	23622112	23622650	23622112	23622499	23622577	23622650	2320	11,9,25,13	1,0,0,0	7,46,12,17	3,0,2,0	226	149	0.27270363558	1.0	0.879,1.0,1.0,1.0	0.606,1.0,0.798,1.0	0.119
2323	"ENSMUSG00000021820"	"Camk2g"	chr14	-	20814928	20815547	20814928	20815023	20815463	20815547	2323	8,5,7,10	121,117,101,103	15,33,14,6	92,316,49,72	298	149	0.0027059831101	0.117471502074	0.032,0.021,0.033,0.046	0.075,0.05,0.125,0.04	-0.039
2327	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8542167	8540631	8540667	8542108	8542167	2327	6,4,10,10	84,73,75,58	4,11,3,4	72,149,42,36	298	149	0.223356125359	1.0	0.034,0.027,0.063,0.079	0.027,0.036,0.034,0.053	0.013
2329	"ENSMUSG00000021414"	"Fam217a"	chr13	-	35098423	35098639	35098423	35098437	35098554	35098639	2329	0,1,0,1	2,6,3,2	0,0,0,0	2,1,1,3	265	149	1	1.0	0.0,0.086,0.0,0.219	0.0,0.0,0.0,0.0	0.076
2330	"ENSMUSG00000022160"	"Mettl3"	chr14	-	52537157	52537562	52537157	52537276	52537490	52537562	2330	63,38,42,40	0,1,1,1	49,100,31,27	0,1,0,0	298	149	1	1.0	1.0,0.95,0.955,0.952	1.0,0.98,1.0,1.0	-0.031
2331	"ENSMUSG00000042606"	"Hirip3"	chr7	+	126461771	126462098	126461771	126461892	126461989	126462098	2331	3,0,0,1	28,18,9,14	0,0,0,0	14,34,9,6	245	149	0.625299605029	1.0	0.061,0.0,0.0,0.042	0.0,0.0,0.0,0.0	0.026
2332	"ENSMUSG00000028402"	"Mpdz"	chr4	-	81201569	81202936	81201569	81201674	81202813	81202936	2332	4,7,10,9	148,114,129,137	9,26,8,10	103,278,66,83	298	149	0.0143794038402	0.293538743461	0.013,0.03,0.037,0.032	0.042,0.045,0.057,0.057	-0.022
2333	"ENSMUSG00000027953"	"Slc50a1"	chr3	-	89177133	89177446	89177133	89177257	89177368	89177446	2333	12,13,20,8	192,121,118,115	18,34,8,13	109,292,85,103	259	149	0.211576659728	1.0	0.035,0.058,0.089,0.038	0.087,0.063,0.051,0.068	-0.012
2334	"ENSMUSG00000090112"	"Shprh"	chr10	+	11082840	11085296	11082840	11083019	11083565	11085296	2334	1,0,0,0	1,0,0,0	0,0,0,0	0,2,0,0	298	149	1	1.0	0.333,NA,NA,NA	NA,0.0,NA,NA	0.333
2335	"ENSMUSG00000020048"	"Hsp90b1"	chr10	-	86527492	86528159	86527492	86527612	86528003	86528159	2335	10,3,5,5	2770,2912,2777,2372	6,17,4,5	1939,5255,1352,1384	298	149	1	1.0	0.002,0.001,0.001,0.001	0.002,0.002,0.001,0.002	-0.001
2336	"ENSMUSG00000078490"	"Cfap74"	chr4	+	155547904	155548456	155547904	155548011	155548300	155548456	2336	1,0,1,2	0,0,2,0	0,0,0,0	4,0,0,0	298	149	1	1.0	1.0,NA,0.2,1.0	0.0,NA,NA,NA	0.733
2338	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115567	145115738	2338	4,1,0,1	5,6,4,2	1,12,0,0	8,4,4,4	298	149	0.968116735808	1.0	0.286,0.077,0.0,0.2	0.059,0.6,0.0,0.0	-0.024
2340	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115642	145115738	2340	6,4,4,1	28,24,24,18	0,13,3,4	26,65,30,29	298	149	0.661701893898	1.0	0.097,0.077,0.077,0.027	0.0,0.091,0.048,0.065	0.019
2341	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115645	145115738	2341	6,4,5,1	17,18,28,13	2,15,3,4	25,46,12,12	298	149	0.522479387735	1.0	0.15,0.1,0.082,0.037	0.038,0.14,0.111,0.143	-0.016
2342	"ENSMUSG00000033790"	"Tubgcp5"	chr7	+	55475327	55476069	55475327	55475453	55475980	55476069	2342	1,1,0,0	33,34,55,20	0,7,2,2	31,75,16,32	298	149	0.0740801778172	0.692995262965	0.015,0.014,0.0,0.0	0.0,0.045,0.059,0.03	-0.026
2343	"ENSMUSG00000032590"	"Apeh"	chr9	-	107965459	107966768	107965459	107965548	107966716	107966768	2343	1,3,1,2	170,117,109,117	1,1,3,5	134,364,83,96	298	149	1	1.0	0.003,0.013,0.005,0.008	0.004,0.001,0.018,0.025	-0.005
2344	"ENSMUSG00000032590"	"Apeh"	chr9	-	107968441	107969088	107968441	107968502	107968966	107969088	2344	1,0,0,1	125,59,91,79	0,1,0,0	80,276,48,61	298	149	1	1.0	0.004,0.0,0.0,0.006	0.0,0.002,0.0,0.0	0.002
2345	"ENSMUSG00000032590"	"Apeh"	chr9	-	107969169	107969378	107969169	107969210	107969286	107969378	2345	16,5,8,5	124,103,123,120	4,7,7,6	122,312,73,105	224	149	0.0322726439128	0.449511362761	0.079,0.031,0.041,0.027	0.021,0.015,0.06,0.037	0.011
2346	"ENSMUSG00000032590"	"Apeh"	chr9	-	107969474	107969916	107969474	107969612	107969752	107969916	2346	0,0,0,0	159,102,140,114	0,2,0,0	83,286,73,76	288	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.004,0.0,0.0	-0.001
2347	"ENSMUSG00000032590"	"Apeh"	chr9	-	107970005	107970273	107970005	107970081	107970179	107970273	2347	2,1,0,0	130,118,99,140	2,2,0,0	123,284,71,84	246	149	1	1.0	0.009,0.005,0.0,0.0	0.01,0.004,0.0,0.0	-0.0
2353	"ENSMUSG00000003273"	"Car11"	chr7	+	45352256	45352558	45352256	45352352	45352485	45352558	2353	8,3,4,8	24,30,21,29	5,17,5,2	31,80,12,16	281	149	0.936908230416	1.0	0.15,0.05,0.092,0.128	0.079,0.101,0.181,0.062	-0.001
2354	"ENSMUSG00000052566"	"Hook2"	chr8	+	85722364	85722566	85722364	85722395	85722467	85722566	2354	13,1,3,6	1,0,0,0	3,12,3,0	0,0,0,0	220	149	1	1.0	0.898,1.0,1.0,1.0	1.0,1.0,1.0,NA	-0.025
2355	"ENSMUSG00000028399"	"Ptprd"	chr4	-	76003697	76004836	76003697	76003795	76004248	76004836	2355	4,3,2,1	1,2,2,5	4,3,0,0	4,9,3,1	298	149	0.128922808825	0.906269022512	0.667,0.429,0.333,0.091	0.333,0.143,0.0,0.0	0.261
2357	"ENSMUSG00000014418"	"Hps5"	chr7	-	46424237	46425375	46424237	46424361	46425188	46425375	2357	0,0,0,2	28,12,19,27	0,0,0,1	22,36,10,17	298	149	1	1.0	0.0,0.0,0.0,0.036	0.0,0.0,0.0,0.029	0.002
2358	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18645004	18645856	18645004	18645052	18645767	18645856	2358	10,12,10,8	251,248,221,253	10,44,8,4	196,530,103,145	298	149	0.0235934292932	0.374450555234	0.02,0.024,0.022,0.016	0.025,0.04,0.037,0.014	-0.009
2359	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45319597	45320847	45319597	45319672	45320810	45320847	2359	0,2,0,0	7,14,12,15	0,2,0,0	12,52,16,11	298	149	1	1.0	0.0,0.067,0.0,0.0	0.0,0.019,0.0,0.0	0.012
2361	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116566436	116566816	116566436	116566470	116566634	116566816	2361	1,0,0,0	17,8,9,12	0,0,0,1	4,18,9,8	298	149	1	1.0	0.029,0.0,0.0,0.0	0.0,0.0,0.0,0.059	-0.007
2362	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116566436	116566816	116566436	116566470	116566678	116566816	2362	3,3,5,1	0,0,1,0	0,0,1,1	0,1,0,0	298	149	1	1.0	1.0,1.0,0.714,1.0	NA,0.0,1.0,1.0	0.262
2363	"ENSMUSG00000030822"	"Prr14"	chr7	+	127072766	127073158	127072766	127072888	127072968	127073158	2363	2,1,0,0	151,146,126,104	0,4,1,0	89,320,56,94	228	149	1	1.0	0.009,0.004,0.0,0.0	0.0,0.008,0.012,0.0	-0.002
2364	"ENSMUSG00000015165"	"Hnrnpl"	chr7	+	28517885	28518349	28517885	28517957	28518068	28518349	2364	20,19,23,17	404,393,312,368	22,65,11,6	276,835,198,230	259	149	0.227288393929	1.0	0.028,0.027,0.041,0.026	0.044,0.043,0.031,0.015	-0.003
2365	"ENSMUSG00000030330"	"Ing4"	chr6	+	125024444	125025200	125024444	125024550	125024755	125025200	2365	4,1,7,1	168,100,118,108	0,14,0,4	106,281,75,99	298	149	0.509715910092	1.0	0.012,0.005,0.029,0.005	0.0,0.024,0.0,0.02	0.002
2366	"ENSMUSG00000030330"	"Ing4"	chr6	+	125024755	125025200	125024755	125024903	125025138	125025200	2366	4,11,5,1	216,162,187,172	1,6,4,0	149,423,81,90	298	149	0.701822834464	1.0	0.009,0.033,0.013,0.003	0.003,0.007,0.024,0.0	0.006
2368	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	2368	1,0,0,1	23,15,15,13	0,0,0,0	12,69,10,10	233	149	1	1.0	0.027,0.0,0.0,0.047	0.0,0.0,0.0,0.0	0.018
2369	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	2369	4,2,3,2	78,91,62,51	1,1,1,1	39,174,42,36	230	149	0.309745496571	1.0	0.032,0.014,0.03,0.025	0.016,0.004,0.015,0.018	0.012
2370	"ENSMUSG00000026965"	"Anapc2"	chr2	+	25162926	25163944	25162926	25163549	25163811	25163944	2370	5,2,3,2	196,122,120,93	5,2,0,0	72,294,63,92	298	149	1	1.0	0.013,0.008,0.012,0.011	0.034,0.003,0.0,0.0	0.002
2371	"ENSMUSG00000000223"	"Drp2"	chrX	+	133341083	133342135	133341083	133341169	133341977	133342135	2371	0,0,0,0	0,0,1,0	1,0,0,0	0,0,0,0	298	149	1	1.0	NA,NA,0.0,NA	1.0,NA,NA,NA	-1.0
2386	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107801366	107802308	107801366	107801531	107802176	107802308	2386	0,0,0,0	0,1,0,0	1,0,0,0	0,2,1,4	298	149	1	1.0	NA,0.0,NA,NA	1.0,0.0,0.0,0.0	-0.25
2387	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107801366	107802308	107801366	107801544	107802176	107802308	2387	0,0,0,0	3,1,0,3	1,0,0,0	2,3,1,1	298	149	1	1.0	0.0,0.0,NA,0.0	0.2,0.0,0.0,0.0	-0.05
2391	"ENSMUSG00000057649"	"Brd9"	chr13	+	74090062	74090925	74090062	74090173	74090749	74090925	2391	6,2,1,7	11,18,16,11	6,22,2,3	9,32,9,9	298	149	0.0741824197483	0.692995262965	0.214,0.053,0.03,0.241	0.25,0.256,0.1,0.143	-0.053
2392	"ENSMUSG00000057649"	"Brd9"	chr13	+	74090062	74090925	74090062	74090173	74090809	74090925	2392	9,3,6,13	72,64,74,71	8,23,8,5	56,164,49,65	298	149	0.442773476704	1.0	0.059,0.023,0.039,0.084	0.067,0.066,0.075,0.037	-0.01
2393	"ENSMUSG00000057649"	"Brd9"	chr13	+	74090062	74090925	74090062	74090173	74090812	74090925	2393	10,3,6,13	20,8,16,24	8,23,9,5	15,42,8,14	298	149	0.486894432394	1.0	0.2,0.158,0.158,0.213	0.211,0.215,0.36,0.152	-0.052
2394	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885659	33885467	33885503	33885620	33885659	2394	364,347,319,357	271,236,252,244	293,630,177,247	218,536,167,148	265	149	0.481037967673	1.0	0.43,0.453,0.416,0.451	0.43,0.398,0.373,0.484	0.016
2399	"ENSMUSG00000029510"	"Gpc2"	chr5	-	138274845	138275749	138274845	138275008	138275668	138275749	2399	0,0,0,2	0,0,0,0	0,7,0,0	0,0,0,2	298	149	1	1.0	NA,NA,NA,1.0	NA,1.0,NA,0.0	0.5
2401	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136130097	136130543	136130097	136130248	136130478	136130543	2401	9,3,11,9	29,25,11,19	4,18,4,3	8,51,4,14	298	149	0.955940936177	1.0	0.134,0.057,0.333,0.191	0.2,0.15,0.333,0.097	-0.016
2402	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136133369	136134593	136133369	136133507	136134457	136134593	2402	1,1,0,2	79,71,42,36	3,3,0,0	45,174,18,27	298	149	1	1.0	0.006,0.007,0.0,0.027	0.032,0.009,0.0,0.0	-0.0
2404	"ENSMUSG00000029089"	"5730480H06Rik"	chr5	+	48529670	48531589	48529670	48529837	48531521	48531589	2404	0,0,0,4	5,1,2,1	0,1,2,1	1,10,0,3	298	149	0.841202633217	1.0	0.0,0.0,0.0,0.667	0.0,0.048,1.0,0.143	-0.131
2405	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25480897	25481254	25480897	25480971	25481137	25481254	2405	10,3,3,2	100,68,55,87	3,3,4,2	61,197,36,46	298	149	0.170343590171	1.0	0.048,0.022,0.027,0.011	0.024,0.008,0.053,0.021	0.001
2408	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28540005	28540377	28540005	28540035	28540288	28540377	2408	364,187,320,335	426,312,352,361	161,1069,128,110	158,1237,193,130	298	149	0.772092855904	1.0	0.299,0.231,0.312,0.317	0.338,0.302,0.249,0.297	-0.007
2409	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28540005	28540377	28540005	28540116	28540288	28540377	2409	167,85,159,164	14,3,3,2	74,445,43,43	1,12,1,0	298	149	0.10881808544	0.819466806681	0.856,0.934,0.964,0.976	0.974,0.949,0.956,1.0	-0.037
2410	"ENSMUSG00000026207"	"Speg"	chr1	+	75403407	75403855	75403407	75403524	75403687	75403855	2410	4,6,5,0	217,207,199,177	3,21,1,5	139,415,131,123	298	149	0.0679818487897	0.653688656766	0.009,0.014,0.012,0.0	0.011,0.025,0.004,0.02	-0.006
2413	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98751576	98752000	98751576	98751665	98751893	98752000	2413	4,1,0,5	612,431,328,451	9,9,6,0	381,1084,297,337	298	149	1	1.0	0.003,0.001,0.0,0.006	0.012,0.004,0.01,0.0	-0.004
2416	"ENSMUSG00000003031"	"Cdkn1b"	chr6	+	134898918	134902476	134898918	134899046	134901205	134902476	2416	6,9,5,5	146,90,106,114	4,21,3,3	100,257,63,79	298	149	0.772887212182	1.0	0.02,0.048,0.023,0.021	0.02,0.039,0.023,0.019	0.003
2419	"ENSMUSG00000015094"	"Npdc1"	chr2	+	25298618	25299013	25298618	25298698	25298916	25299013	2419	4,3,4,8	154,139,120,130	2,30,2,1	97,259,69,71	298	149	0.0165709395086	0.311667842273	0.013,0.011,0.016,0.03	0.01,0.055,0.014,0.007	-0.004
2422	"ENSMUSG00000029545"	"Acads"	chr5	-	115249915	115250450	115249915	115250086	115250298	115250450	2422	0,0,0,0	2007,1607,1649,1735	0,1,1,0	956,3771,652,772	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.001,0.0	-0.0
2423	"ENSMUSG00000022718"	"Dgcr8"	chr16	-	18095029	18096004	18095029	18095128	18095902	18096004	2423	0,0,4,0	28,27,40,25	0,3,0,0	19,94,18,29	298	149	1	1.0	0.0,0.0,0.048,0.0	0.0,0.016,0.0,0.0	0.008
2424	"ENSMUSG00000006299"	"Aamp"	chr1	-	74320487	74320801	74320487	74320591	74320685	74320801	2424	4,1,2,0	681,544,511,498	1,1,0,0	377,1210,256,353	242	149	1	1.0	0.004,0.001,0.002,0.0	0.002,0.001,0.0,0.0	0.001
2426	"ENSMUSG00000054405"	"Dnajc8"	chr4	+	132271366	132272062	132271366	132271433	132271967	132272062	2426	20,19,32,33	589,484,531,507	24,52,13,26	438,1321,308,369	298	149	0.969729495091	1.0	0.017,0.019,0.029,0.032	0.027,0.019,0.021,0.034	-0.001
2427	"ENSMUSG00000006576"	"Slc4a3"	chr1	+	75527398	75528026	75527398	75527579	75527890	75528026	2427	10,10,17,26	554,380,387,303	7,40,8,10	347,1305,249,285	298	149	0.170301025373	1.0	0.009,0.013,0.021,0.041	0.01,0.015,0.016,0.017	0.006
2429	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126127685	126128029	126127685	126127790	126127890	126128029	2429	17,12,5,6	1068,472,337,421	8,28,7,7	152,1178,223,335	248	149	0.0754439288971	0.695970244076	0.009,0.015,0.009,0.008	0.031,0.014,0.019,0.012	-0.009
